processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
READ,model,{},{},,75f84645-a8c8-49be-82ea-24061ce993f3,show the model,READ,model,{},{},0,ORIGINAL
UPDATE,article,{},None,,a742e437-fda1-422f-83bc-c00ea4c2ed9e,"update all articles with year=3021, setting the author='bill gates'",UPDATE,article,{'author': 'Bill Gates'},{'year': '3021'},2,ORIGINAL
READ,article,{'year': '3021'},{},,e17e965d-7a93-4efe-a71c-e65e6918e3ca,get articles when year=3021,READ,article,{},{'year': '3021'},1,ORIGINAL
ADD,student,"{'name': 'bill', 'lastname': 'gates'}",{},,cace64a0-d570-4ceb-95ca-aff0e18e22b4,add student with name='bill' and lastname='gates',ADD,student,"{'name': 'Bill', 'lastname': 'Gates'}",{},2,ORIGINAL
ADD,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the'}",{},,fcaf48ae-8c4a-46be-bbca-fc0497ffbcdf,"add article with title=""dome: day of my enlightenment"" and publisher=""the matrix""",ADD,article,"{'title': 'DoME: Day of My Enlightenment', 'publisher': 'The Matrix'}",{},2,ORIGINAL
ADD,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},,e50ca9ee-7edf-429a-aed2-03eb9657a3b9,add an article with title='dome: day of my enlightenment' and publisher='the matrix',ADD,article,"{'title': 'DoME: Day of My Enlightenment', 'publisher': 'The Matrix'}",{},2,ORIGINAL
ADD,article,{'title': 'day of my enlightenment'},{},,b4733626-8afb-4560-9f09-eba7f605be4b,add an article with title='dome: day of my enlightenment',ADD,article,{'title': 'DoME: Day of My Enlightenment'},{},1,ORIGINAL
UPDATE,article,{},None,,e3ea3180-deff-480f-acb0-8d1870a5befb,"update article with id=2, setting publisher='the matrix'",UPDATE,article,{'publisher': 'The Matrix'},{'id': '2'},2,ORIGINAL
UPDATE,article,{},None,,92c98f22-904e-486b-9591-d8ac7c56211d,"update article with id=2, setting year=2222",UPDATE,article,{'year': '2222'},{'id': '2'},2,ORIGINAL
UPDATE,article,{},None,,eba54153-331b-4e9b-bc9e-8ed0de154a47,"update article with id=2, setting circulation=10000",UPDATE,article,{'circulation': '10000'},{'id': '2'},2,ORIGINAL
ADD,student,"{'name': 'daniel', 'lastname': 'burns'}",{},,45f3f873-a08e-41c8-9e9e-1f4883c401f0,add student with name='daniel' and lastname='burns',ADD,student,"{'name': 'Daniel', 'lastname': 'Burns'}",{},2,ORIGINAL
ADD,Goblin,{'goblin': 'goblin'},{},,f82506aa-beaa-426b-a355-3b045c44875b,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",ADD,goblin,"{'title': 'Streaming services', 'text': 'Netflix, Amazon Prime, Disney+, Star+'}",{},2,ORIGINAL
READ,Goblin,{'goblins': ''},{},,d8710bbf-22e1-469b-9f40-fabd8ffbd2d1,list my goblins,READ,goblins,{},{},0,ORIGINAL
READ,goblin,{'goblins': ''},{},,96ee8abd-2a4d-4d54-9057-e6090af63250,get goblins,READ,goblins,{},{},0,ORIGINAL
READ,streaming,{},{},,bac04bd9-1c63-4a25-847e-6bfe53d64bca,get streamings,READ,streaming,{},{},0,ORIGINAL
ADD,Klingon,{'klingon': 'klingon'},{},,aaee37be-9792-4498-a4af-049766bb8a40,add klingon with name='gowron',ADD,klingon,{'name': 'gowron'},{},1,ORIGINAL
DELETE,The_referred_entity_class_is_____Species_____This_refers_to_the_Klingon_species_from_the_Star_Trek_universe__,{},{},,d7e8ac35-433c-47ac-87a1-dd76f4c043f6,kill all klingons,DELETE,klingon,{},{},0,ORIGINAL
ADD,equipment,"{'name': 'engine', 'sector': 'generators'}",{},,2006fbdc-e23b-4c21-ac05-09c1752137ee,add equipment with name = 'engine' and sector = 'generators',ADD,equipment,"{'name': 'Engine', 'sector': 'Generators'}",{},2,ORIGINAL
ADD,equipment,"{'sector': 'metal shaping', 'manager': 'anderson smith'}",{},,69876bed-8527-4ca8-936a-6f575b304808,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",ADD,equipment,"{'name': 'Furnace', 'sector': 'Metal shaping', 'manager': 'Anderson Smith'}",{},3,ORIGINAL
READ,equipment,{},{},,5946bc9c-5113-4d7b-b61d-91209d6027f5,list equipment,READ,equipment,{},{},0,ORIGINAL
READ,,None,None,,2bfe6700-ca2e-4777-a7c4-070f78560993,"list equipment, filtering by name starting with 'en'",READ,equipment,{},{'name': 'En'},1,ORIGINAL
UPDATE,equipment,{},None,,8f84b5be-fef8-434b-8dbc-398ef9878ee0,"for the equipment with name = 'furnace', change manager to 'jane cooper'",UPDATE,equipment,{'manager': 'Jane Cooper'},{'name': 'Furnace'},2,ORIGINAL
DELETE,equipment,{'sector': 'is 'generators'},{},,b3b9fdea-d00e-487a-9970-2a1547b5ac0c,please delete equipment whose sector is 'generators',DELETE,equipment,{},{'sector': 'Generators'},1,ORIGINAL
ADD,person,{'name': 'chuck'},{},,47707b17-6d9d-42ea-9e82-aae9ed33bb2b,add person with name='chuck',ADD,person,{'name': 'chuck'},{},1,ORIGINAL
READ,person,{},{},,381852c3-4778-4fa3-885a-9a40c5e9df86,get all persons,READ,person,{},{},0,ORIGINAL
READ,person,{'name': 'chuck'},{},,0be28d99-0195-4a77-b59c-fd0941124e4e,get all person with name chuck,READ,person,{},{'name': 'chuck'},1,ORIGINAL
ADD,article,{'title': 'quantum machine learning'},{},,7fc7a5bc-80e3-4471-9011-64b7e7e2c303,add an article with title='quantum machine learning',ADD,article,{'title': 'Quantum Machine Learning'},{},1,ORIGINAL
UPDATE,article,{},None,,704a2b02-b2de-4598-8b86-07521f2b6ea4,"update the article with id=1, setting the year=2021.",UPDATE,article,{'year': '2021'},{'id': '1'},2,ORIGINAL
DELETE,article,{'year': '2021'},{},,f2bedcd1-970c-46ca-baa1-fbf027b70aee,delete all articles with year=2021.,DELETE,article,{},{'year': '2021'},1,ORIGINAL
ADD,show,{'name': 'paul di'anno'},{},,71c38ebd-e732-4587-9c86-e882cd1c848d,add show with name=paul di'anno,ADD,show,{'name': 'Paul Di'Anno'},{},1,ORIGINAL
READ,result,{'results': ''},{},,5306bf3a-43ab-4ba8-b512-6da4d8f2e870,show me the results,READ,results,{},{},0,ORIGINAL
READ,show,{},{},,1c5b0f11-3c62-41a8-bc8f-4fb1ab720021,get all shows_,READ,show,{},{},0,ORIGINAL
READ,,None,None,,264b7a6b-4131-48e9-b789-7af6bb2a36cf,get the show_,READ,show,{},{},0,ORIGINAL
READ,show,{'shows': ''},{},,e3498e74-11d3-4dad-a09b-f4ab1da10abf,show me all shows_,READ,show,{},{},0,ORIGINAL
READ,,None,None,,06f812c8-ea3e-4f5d-8619-b369cbfe7f0a,show me all show_,READ,show,{},{},0,ORIGINAL
READ,show,{'shows': ''},{},,d4df1ea0-65ac-48ce-8f4a-a3220091a524,show me the shows_,READ,show,{},{},0,ORIGINAL
READ,,None,None,,e6eb01fe-76ea-4996-bf09-2998c94610a1,show shows_,READ,show,{},{},0,ORIGINAL
READ,student,{},{},,70d41783-d415-470f-ad08-7f9c2462c020,show students or whatever,READ,student,{},{},0,ORIGINAL
ADD,student,{},{},,a42b33dc-e43a-40fb-8f56-8c331e01159f,add student joão daniel,ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
READ,,None,None,,8432e6f3-a40c-4164-9d4d-f33bd430ad96,show me all shows,READ,show,{},{},0,ORIGINAL
ADD,class,"{'name': 'de', 'dados': ''}",{},,bbe1ba61-9eda-49ff-8328-e312e4518a5d,add class with name=“estrutura de dados”,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,80b5df25-ce91-48e5-b5e3-acb9a8c0e70f,add student with name joão daniel,ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,class,"{'name': 'de', 'dados': ''}",{},,d241db24-8d11-49bd-9080-202912379ef1,add class with name=‘estrutura de dados’,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,class,{'name': 'estrutura de dados'},{},,abe54ff9-3a95-474b-9c9b-bbbcf60764f8,add class with name=estrutura de dados,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,668a5572-c810-418b-90e8-82d263b6ac46,"add student with name = ""joão daniel""",ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,19557f34-0df0-4827-952b-b457eda1e09e,add student with name = 'joão daniel',ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,student,{'name': 'joao daniel'},{},,752d3c1e-adfc-4ab0-9645-24e6d24a32e0,add student with name = 'joao daniel',ADD,student,{'name': 'Joao Daniel'},{},1,ORIGINAL
ADD,student,"{'name': 'de', 'dados': ''}",{},,5b7c77fa-b663-4a86-9d58-41237a9b7cde,add student with name=‘estrutura de dados’,ADD,student,{'name': 'estrutura de dados'},{},1,ORIGINAL
READ,student,{},{},,ba613551-62fd-4fff-a1d2-985639689dbc,"plese, show students",READ,student,{},{},0,ORIGINAL
READ,student,{},{},,41bd4b68-df56-4a14-ad82-16e85a5e66e7,would you please show students,READ,student,{},{},0,ORIGINAL
READ,student,{},{},,45e0bd4f-fdd0-4fc7-a9d1-ed1c1cf86f07,would you please show me students,READ,student,{},{},0,ORIGINAL
READ,student,{},{},,39782bdf-9953-444b-b704-2eb6cd3e013d,would you please show me all students you have,READ,student,{},{},0,ORIGINAL
ADD,student,{'name': 'alinson'},{},,d4c337b8-ba85-4a0c-bbff-7fbe08743748,include student with name=alinson,ADD,student,{'name': 'Alinson'},{},1,ORIGINAL
READ,,None,None,,a5d59a7b-c5a0-4ab5-bd35-5595b7cf060e,show me shows,READ,show,{},{},0,ORIGINAL
ADD,show,"{'name': 'paul di'anno', 'date': '01/27/2023'}",{},,61acfe83-de11-4f72-a35c-8e9733e7a85c,add a show with name = paul di'anno and date = 01/27/2023,ADD,show,"{'name': 'Paul Di'Anno', 'date': '01/27/2023'}",{},2,ORIGINAL
UPDATE,article,{},None,,b681cda1-40cf-42ee-8bd5-f8070a3ee571,"update the article with id=4, setting the email=alinson.donato@gmail.com",UPDATE,article,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
READ,student,{'id': '4'},{},,73df41b0-afaa-4a06-b779-6d29649b8846,get student with id=4,READ,student,{},{'id': '4'},1,ORIGINAL
ADD,show,"{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}",{},,2623400d-115d-4ec3-a859-7e8956be526b,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",ADD,show,"{'name': 'Renegados', 'date': '01/28/2023', 'place': 'Centro Cultural BNB'}",{},3,ORIGINAL
READ,student,{},{},,659547be-2749-4e7e-96ca-544014c3d90b,get student with email=alinson.donato@gmail.com,READ,student,{},{'email': 'alinson.donato@gmail.com'},1,ORIGINAL
UPDATE,student,{},None,,02416a84-1eab-48d7-a440-85c17170c71e,"update the student with id=4, setting the email=alinson.donato@gmail.com",UPDATE,student,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
ADD,show,"{'name': 'metallica', 'date': '02/30/2023', 'place': 'castelao'}",{},,412d629c-6699-4fda-8f8a-252e0b5ec9b1,"add show with name = metallica, and date = 02/30/2023 and place = castelao",ADD,show,"{'name': 'Metallica', 'date': '02/30/2023', 'place': 'Castelao'}",{},3,ORIGINAL
ADD,student,{'name': 'donato'},{},,d6f6fd14-f813-4f3a-99f5-7fbf3611e73a,add student with name=donato,ADD,student,{'name': 'Donato'},{},1,ORIGINAL
ADD,student,{'name': 'donato'},{},,0ff6c6e9-911f-47a4-9440-46a4ed51f64a,"add student with name=donato, email=alinson.donato@prf.gov.br",ADD,student,"{'name': 'Donato', 'email': 'alinson.donato@prf.gov.br'}",{},2,ORIGINAL
DELETE,student,{},{},,f4c610f7-974f-42fa-82ef-764c63c55565,delete the student with email=alinson.donato@prf.gov.br,DELETE,student,{},{'email': 'alinson.donato@prf.gov.br'},1,ORIGINAL
UPDATE,student,{'student': 'alinson'},{},,143d24f1-a12e-4075-9852-ef4e316077b6,update the student with name=alinson with name=alinson donato,UPDATE,student,{'name': 'Alinson Donato'},{'name': 'Alinson'},2,ORIGINAL
ADD,student,{'table': 'students; --'},{},,163c3d26-0a49-4034-8d6e-0079d8a76100,"create student with name="" or 1=1); drop table students; --""",ADD,student,"{'name': 'or 1=1)', 'table': 'STUDENTS'}",{},2,ORIGINAL
UPDATE,show,{},None,,a6c94827-7be9-48d6-bec7-743a8f1abf1d,"update a show with name metallica, replace date with 10/22/2024",UPDATE,show,{'date': '10/22/2024'},{'name': 'metallica'},2,ORIGINAL
READ,,None,None,,54ed0df5-84e4-4c45-8131-e5373d53bf25,get all shows,READ,show,{},{},0,ORIGINAL
ADD,student,{'table': 'students; --'},{},,288677e3-0d2d-4765-a9bf-9022cffacd98,"create student with name="" or 1=1}; drop table students; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'table': 'students; --'},{},,364a0934-a39d-459a-827b-547b3511e21c,"create student with name=""' or 1=1; drop table students; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'table': 'student; --'},{},,7f865009-37bd-4231-8f16-10572adf2730,"create student with name=""' or 1=1; drop table student; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENT'}",{},2,ORIGINAL
ADD,article,"{'experimental_framework': '', 'simulation': '', 'benchmark': ''}",{},,5863c6c9-ca75-4de2-87c3-15f7a7dc6164,"add an article with title='experimental framework, simulation, benchmark'",ADD,article,"{'title': 'Experimental framework, Simulation, Benchmark'}",{},1,ORIGINAL
ADD,student,{'table': 'students; --'},{},,2b493e5b-0580-4b3a-b9e5-c3e766d15b45,create student with name=' or 1=1; drop table students; --',ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
UPDATE,article,{},None,,c1b94eb2-92d9-4616-bc13-20f50da41123,"update the article with id=1, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
UPDATE,article,{},None,,e20309a7-465f-42e1-91b4-1dd976050936,"update the article with id=2, setting the
author='zé das couves'",UPDATE,article,{'author': 'Zé das Couves'},{'id': '2'},2,ORIGINAL
UPDATE,article,{},None,,74852378-2393-42e2-958d-81b6c1a49b7b,"update the article with id=3, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '3'},2,ORIGINAL
ADD,student,{'name': 'robert'); drop table students; --'},{},,e5d7ede6-8c8d-46fe-8fe6-e0c0fa0b06de,"create student with name=""robert'); drop table students; --""",ADD,student,"{'name': 'Robert', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,"{'name': 'robert', 'table': 'students; --'}",{},,d7566d8f-929e-41db-8f7f-f1411d73eecc,"create student with name=""robert' and 1=1); drop table students; --""",ADD,student,"{'name': 'Robert', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'student': 'com'},{},,d841abb7-8b66-4617-9bb6-5ec7fecaa964,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",ADD,student,"{'email': 'alinson.donato@gmail.com', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'student': 'com'},{},,0d6ab2f6-71c3-4f24-b1c5-ac914d5d6cbd,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",ADD,student,"{'email': 'alinson.donato@gmail.com', 'database': 'MANAGEDSYS_WEB'}",{},2,ORIGINAL
ADD,student,{'_': 'com'},{},,7fb844d9-d021-42d2-9dcd-49bd57db0bae,create student with email=amg@gmail.com,ADD,student,{'email': 'amg@gmail.com'},{},1,ORIGINAL
READ,,None,None,,0324b9d3-ca3a-42c7-bcc1-33441b2c1dd0,show tables,READ,tables,{},{},0,ORIGINAL
ADD,sk,{'name': 'john doe'},{},,de664016-42b5-415e-a9a5-0fc34f0f7136,add sku with name='john doe',ADD,sku,{'name': 'John Doe'},{},1,ORIGINAL
READ,,None,None,,46cb7c2e-3f66-4fef-9874-9cb31c31d475,show skus,READ,sku,{},{},0,ORIGINAL
ADD,Elf,"{'name': 'galadriel', 'type': 'forest'}",{},,892c369c-8a93-4557-b532-3b32c92a6639,add elf with name='galadriel' and type='forest',ADD,elf,"{'name': 'Galadriel', 'type': 'Forest'}",{},2,ORIGINAL
ADD,Elf,{'elf': 'galadriel'},{},,eda1ad31-fe64-4f46-8677-a9bb70e803ba,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
ADD,Elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},,38e7f84c-c8da-4435-8e0c-4d8779bffb2b,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
ADD,Elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'power': 'perception'}",{},,60f69021-6fbd-490a-a28f-88c954c73cc3,"add elf with name='galadriel', type='forest', age='1247', power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'power': 'Perception'}",{},4,ORIGINAL
ADD,Elf,{'elf': 'galadriel'},{},,302fe8c4-a63c-49af-b85a-c8764ff7f359,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ring': 'type='Water' and power='Perception'}",{},4,ORIGINAL
ADD,Elf,"{'type': 'forest', 'ringtype': 'water', 'power': 'perception'}",{},,aa6b37d8-464e-4afc-8539-ab716bc13c59,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
READ,student,{'name': 'eliakim'},{},,6c498d1a-b83c-4ca7-817a-e59adf9a266f,get student with name=eliakim',READ,student,{},{'name': 'Eliakim'},1,ORIGINAL
ADD,student,{'name': 'anderson'},{},,17e7b203-756d-47ca-bcc9-e71a6d63982b,include student with name=anderson,ADD,student,{'name': 'Anderson'},{},1,ORIGINAL
ADD,student,{'name': 'eliakim'},{},,7823d236-3c9d-4e65-a25f-0e20e2d88649,include student with name=eliakim,ADD,student,{'name': 'Eliakim'},{},1,ORIGINAL
READ,student,{},{},,8d61330e-e7a1-4f75-8653-e25781eb61bb,list students,READ,student,{},{},0,ORIGINAL
ADD,article,{},{},,2ee59f33-a130-43cc-ae16-2fc17a3ff7cc,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',ADD,article,{'title': 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas'},{},1,ORIGINAL
ADD,article,"{'crop': 'linking code reviews to source', 'code': 'reviews to source code changes'}",{},,2fcb274e-5600-4bab-8b39-264bd34775a2,add an article with title = 'crop: linking code reviews to source code changes',ADD,article,{'title': 'CROP: Linking Code Reviews to Source Code Changes'},{},1,ORIGINAL
UPDATE,article,{},None,,75af7e65-b8a6-45bd-8608-340353e18d7e,"update the article with id=4, setting the year=2018",UPDATE,article,{'year': '2018'},{'id': '4'},2,ORIGINAL
DELETE,article,{'year': '2018'},{},,728cf0c6-0de9-4c89-9b79-47b067fad54b,delete all articles with year=2018.,DELETE,article,{},{'year': '2018'},1,ORIGINAL
ADD,article,{'title': 'dealing with iot defiant components'},{},,38d48bbb-938c-4b20-b504-b16c9bb1ac01,add an article with title = 'dealing with iot defiant components',ADD,article,{'title': 'Dealing with IoT Defiant Components'},{},1,ORIGINAL
UPDATE,article,{},None,,ac2692f4-a5ac-4299-b869-648202103a72,"update the article with id=1, setting the year=2020",UPDATE,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
UPDATE,article,{},None,,f0ec2a0b-2412-4c8e-8463-4eafeac0d10e,"update the article with id=5, setting the author='adrilene fonseca'",UPDATE,article,{'author': 'Adrilene Fonseca'},{'id': '5'},2,ORIGINAL
DELETE,article,{'author': 'zé das couves'},{},,ceffddb1-e165-41f3-b3b2-fdfd8d3bcddd,delete all articles with author=zé das couves,DELETE,article,{},{'author': 'Zé das Couves'},1,ORIGINAL
ADD,article,{'title': 'behind the intents: an in-depth empirical study on software refactoring in modern code review'},{},,f84e3447-849f-4723-8f8c-c5b3a815561f,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',ADD,article,{'title': 'Behind the intents: An in-depth empirical study on software refactoring in modern'},{},1,ORIGINAL
UPDATE,article,{},None,,989ab5a1-ac96-478f-91b7-fb959d493de2,"update the article with id=6, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '6'},2,ORIGINAL
ADD,student,{'name': 'matheus freitas'},{},,ed5c6bc3-8c10-4918-90ef-412265df0c9c,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",ADD,student,"{'name': 'Matheus Freitas', 'email': 'fernandes.matheus@aluno.uece.b'}",{},2,ORIGINAL
READ,student,{},{},,e2f15a9f-f1ea-4036-9fd3-41a4109167b3,show me all student,READ,student,{},{},0,ORIGINAL
ADD,article,"{'title': 'building microservices: using an api gateway', 'author': 'chris richardson'}",{},,13f868f1-9c04-4704-8b2b-429288071f82,"add an article with title=building microservices: using an api gateway, author=chris richardson",ADD,article,"{'title': 'Building Microservices: Using an API Gateway', 'author': 'Chris Richardson'}",{},2,ORIGINAL
ADD,article,"{'title': 'to', 'article': 'microservices'}",{},,0e2faf50-6cd6-47fa-a9d3-f513ebe0a6ec,"add an article with title=introduction to microservices, author=chris richardson",ADD,article,"{'title': 'Introduction to MIcroservices', 'author': 'Chris Richardson'}",{},2,ORIGINAL
UPDATE,article,{},None,,3b7d72dc-c10f-4da6-86ad-32f962db04e6,"update the article with id=7, setting the year=2018",UPDATE,article,{'year': '2018'},{'id': '7'},2,ORIGINAL
ADD,subject,"{'name': 'data structures', 'professor': 'ana luiza'}",{},,ed854391-b697-423d-89df-7f226260ff45,"add a subject with name=""data structures"" and professor=""ana luiza""",ADD,subject,"{'name': 'Data Structures', 'professor': 'Ana Luiza'}",{},2,ORIGINAL
ADD,subject,"{'name': 'data structures', 'professor': 'josé negreiros'}",{},,40bc0dd1-3b7c-4339-80c0-0fff9adeb598,"add a subject with name=""data structures"" and professor=""josé negreiros""",ADD,subject,"{'name': 'Data Structures', 'professor': 'José Negreiros'}",{},2,ORIGINAL
READ,subject,{},{},,c3ee1bce-66da-40a9-a15b-fc84eed45b14,get subject,READ,subject,{},{},0,ORIGINAL
ADD,subject,"{'name': 'linear algebra', 'professor': 'thelmo pontes'}",{},,30460dfd-7942-4a99-b7b2-4062c56ba9e4,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",ADD,subject,"{'name': 'Linear Algebra', 'professor': 'Telmo Pontes'}",{},2,ORIGINAL
UPDATE,subject,{},None,,51b50f43-2c2f-458e-b51e-d34abfd8c0ae,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",UPDATE,subject,{'professor': 'Thelmo Pontes'},{'name': 'Linear Algebra'},2,ORIGINAL
UPDATE,subject,{},None,,8da1e2ec-bd75-4681-9fd6-de17d695265f,"update the subject with id=3, setting professor=""thelmo pontes""",UPDATE,subject,{'professor': 'Thelmo Pontes'},{'id': '3'},2,ORIGINAL
UPDATE,subject,{},None,,c5553170-6a9b-4e2e-bc54-ff05a8749885,"update the subject where name=""data structures"", setting semester=""2023.1""",UPDATE,subject,{'name': 'Data Structures'},{'semester': '2023.1'},2,ORIGINAL
READ,subject,{},{},,dc9ad588-dfa5-47df-8afc-c51cc36a4dfe,get subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,93e5a134-6f7d-43f9-a7de-a34ba8a2f1f1,"update the subject with name=""data structures"", setting semester=""2023.1""",UPDATE,subject,{'semester': '2023.1'},{'name': 'Data Structures'},2,ORIGINAL
UPDATE,subject,{},None,,84935c14-b6da-49bd-b5eb-95d95a571a28,"update the subject where name=""data structures"", settingthe semester=""2023.1""",UPDATE,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,62166437-81f3-4b59-915d-8cbc3227b35f,"update the subject where name=""data structures"", setting the semester=""2023.1""",UPDATE,subject,{'semester': '2023.1'},{'name': 'Data Structures'},2,ORIGINAL
UPDATE,subject,{},None,,fd82bbe3-c45a-4648-ab7e-85a7020d57b7,"update the subject where semester=""2023.1"", setting name=""data structures""",UPDATE,subject,{'name': 'Data Structures'},{'semester': '2023.1'},2,ORIGINAL
ADD,subject,{'name': 'brazilian history'},{},,bc16d033-3716-4d4d-a0ee-28863a2ba33f,add a subject with name='brazilian history',ADD,subject,{'name': 'Brazilian History'},{},1,ORIGINAL
READ,subject,{},{},,445c03c4-0756-4ad5-8d2c-36c9d2e4068a,get all subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,adf46079-7088-4942-8e47-19de71b76a6e,"update subject with id=4, setting the main reference to 'brasil, uma história'",UPDATE,subject,"{'main_reference': 'to 'Brasil, uma História'}",{'id': '4'},2,ORIGINAL
READ,pizza,{},{},,b253c99a-289d-4740-9ef1-4845ef407675,get pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,pizza,{'flavour': 'pepperoni'},{},,f1bd4c0c-f995-4ad4-812f-b66eb90c7cc7,add a pizza with flavour='pepperoni',ADD,pizza,{'flavour': 'pepperoni'},{},1,ORIGINAL
,,None,None,,751a9f42-78bc-4b4f-94e6-69b51eb3dba4,show pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,ice,{'flavour': 'vanilla'},{},,436edf86-55ac-4d6c-8a67-907b2963a2ea,add a ice cream with flavour=vanilla,ADD,ice_cream,{'flavour': 'vanilla'},{},1,ORIGINAL
READ,,None,None,,281abcd6-b876-4744-8e7c-71bee5994852,show ice creams,READ,ice_cream,{},{},0,ORIGINAL
READ,ice,{'cream': ''},{},,4b35a502-541c-4fce-8540-4812faac5454,show me all ice cream,READ,ice_cream,{},{},0,ORIGINAL
ADD,student,{'name': 'sergio'},{},,0f3905dd-28a5-4dc9-b3ee-6f3972a7abe1,add student with name=sergio,ADD,student,{'name': 'Sergio'},{},1,ORIGINAL
READ,student,{'name': 'sergii'},{},,a479a411-00e1-47af-acf2-8b1dc225ddd4,show me student where name=sergii,READ,student,{},{'name': 'sergii'},1,ORIGINAL
READ,student,{'name': 'sergio'},{},,88547c37-6317-4381-8a65-874e43367f6b,show me student where name=sergio,READ,student,{},{'name': 'Sergio'},1,ORIGINAL
READ,student,{'name': 'sergio; drop students'},{},,d6bfcc52-bd53-4c79-aa0b-b6bc01ca06be,show me student where name=sergio; drop students,READ,student,{},{'name': 'Sergio'},1,ORIGINAL
READ,student,{'name': 'sergio; drop students'},{},,6aa44074-763b-4d9f-b8d9-b182d326dc7e,show me student where name='sergio; drop students',READ,student,{},{'name': 'Sergio'},1,ORIGINAL
ADD,student,{'name': 'injection;drop students'},{},,7e40d4e4-13f4-4922-b795-c88a544bff80,add students where name=injection;drop students,ADD,student,{'name': 'Injection'},{},1,ORIGINAL
ADD,student,{'name': 'injection;drop students'},{},,7e622bce-3456-4f52-83ac-fedb558cbe96,add students where name='injection;drop students',ADD,student,{'name': 'Injection;DROP students'},{},1,ORIGINAL
DELETE,student,{'name': 'injection'},{},,fb00ccb4-971e-46c4-b829-3b0a351ece3f,delete student name=injection,DELETE,student,{},{'name': 'Injection'},1,ORIGINAL
