processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
UPDATE,Article,{},None,,48caa3d3-c65e-4a93-9d2d-d7f288c724a5,"update article with id=2, setting publisher='the matrix'",UPDATE,article,{'publisher': 'The Matrix'},{'id': '2'},2,ORIGINAL
UPDATE,Article,{},None,,d721362d-ea47-48fa-96ee-a393e63a5eab,"update article with id=2, setting year=2222",UPDATE,article,{'year': '2222'},{'id': '2'},2,ORIGINAL
UPDATE,Article__based_on_the_context_of_updating_an_article_s_details_,{},None,,99ae164e-58df-48fc-8aa7-a1c668707ead,"update article with id=2, setting circulation=10000",UPDATE,article,{'circulation': '10000'},{'id': '2'},2,ORIGINAL
ADD,Person__or_more_specifically__Student_,{''': 'daniel'},{},,54d0ceda-261c-4019-9505-e3ed01e0dc05,add student with name='daniel' and lastname='burns',ADD,student,"{'name': 'Daniel', 'lastname': 'Burns'}",{},2,ORIGINAL
ADD,Entity_Class__Media_Services,{''': 'goblin'},{},,678a8574-dd1a-48ff-b04f-bb348faf9326,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",ADD,goblin,"{'title': 'Streaming services', 'text': 'Netflix, Amazon Prime, Disney+, Star+'}",{},2,ORIGINAL
READ,Creature__assuming__goblins__are_a_type_of_creature_,{},{},,a6d39fe6-edc9-4632-b01e-0e3cb297ab43,list my goblins,READ,goblins,{},{},0,ORIGINAL
READ,Creature__assuming__goblins__are_a_type_of_mythical_creature_,{},{},,2142b70b-5282-461c-8988-2819d54ddf4f,get goblins,READ,goblins,{},{},0,ORIGINAL
READ,MediaStreaming,{},{},,dac3bb08-3201-4e61-815e-4c3581a93cb4,get streamings,READ,streaming,{},{},0,ORIGINAL
ADD,Character,{''': 'klingon'},{},,2709fd5e-8357-4d46-8069-db3a23f3499a,add klingon with name='gowron',ADD,klingon,{'name': 'gowron'},{},1,ORIGINAL
DELETE,Named_Entity__Character_,{},{},,c81e44d4-766b-4d17-a49f-3ba7150a8655,kill all klingons,DELETE,klingon,{},{},0,ORIGINAL
ADD,Equipment,{},{},,31f62a01-a5a6-45ba-bb1e-cef0b2947447,add equipment with name = 'engine' and sector = 'generators',ADD,equipment,"{'name': 'Engine', 'sector': 'Generators'}",{},2,ORIGINAL
ADD,Equipment__Based_on_the_context_of_the_given_user_request_,{'manager': ''anderson smith'},{},,5b504e1e-0dbd-4950-8b6a-bdf691ac2bdb,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",ADD,equipment,"{'name': 'Furnace', 'sector': 'Metal shaping', 'manager': 'Anderson Smith'}",{},3,ORIGINAL
READ,Equipment,{},{},,34bfacb2-3429-4870-a5b2-74efe635d7d7,list equipment,READ,equipment,{},{},0,ORIGINAL
,,None,None,,81cde62a-8a83-468d-b1d2-07bcd436a3d9,"list equipment, filtering by name starting with 'en'",READ,equipment,{},{'name': 'En'},1,ORIGINAL
UPDATE,Equipment,{},None,,ae032c0a-2a3a-4fbe-b366-3199edcee54e,"for the equipment with name = 'furnace', change manager to 'jane cooper'",UPDATE,equipment,{'manager': 'Jane Cooper'},{'name': 'Furnace'},2,ORIGINAL
DELETE,Equipment,{},{},,1d61c67c-6e9e-4044-9605-a0ba93976107,please delete equipment whose sector is 'generators',DELETE,equipment,{},{'sector': 'Generators'},1,ORIGINAL
ADD,Person,{},{},,30fb6203-8852-43d8-b3cd-2e42ebd7c8da,add person with name='chuck',ADD,person,{'name': 'chuck'},{},1,ORIGINAL
READ,Person,{},{},,8ad031c5-3a51-4133-911d-b3aa65026cd8,get all persons,READ,person,{},{},0,ORIGINAL
READ,Person,{},{},,d64e4483-d9ec-497c-a600-a882f862f528,get all person with name chuck,READ,person,{},{'name': 'chuck'},1,ORIGINAL
ADD,Topic__or_Document_,{''': 'quantum'},{},,a27b3bea-d706-4ac4-bcaf-784e0208f76a,add an article with title='quantum machine learning',ADD,article,{'title': 'Quantum Machine Learning'},{},1,ORIGINAL
UPDATE,Article__for_the_main_entity__as_it_s_the_subject_being_updated__Year__for_the_referred_entity__as_its_attribute_is_being_set_,{},None,,a66631f8-d7ea-4e47-80c0-99ef2599de54,"update the article with id=1, setting the year=2021.",UPDATE,article,{'year': '2021'},{'id': '1'},2,ORIGINAL
DELETE,Article,{},{},,1904bb78-f4a3-44bb-8ade-7d7cc70d75e7,delete all articles with year=2021.,DELETE,article,{},{'year': '2021'},1,ORIGINAL
ADD,Person__assuming__Paul_Di_Anno__is_a_person_,{},{},,1a0544f2-aadb-4ff9-ac7e-b4bf25cb1362,add show with name=paul di'anno,ADD,show,{'name': 'Paul Di'Anno'},{},1,ORIGINAL
READ,Results__or_Output__is_not_an_explicit_named_entity_class__but_rather_a_type_of_output_or_response__However__if_we_need_to_map_it_to_an_entity_class_for_convenience__we_could_consider_it_as_a_subclass_of_the__Response__entity_class_in_some_contexts_,{},{},,9c190304-68a5-4567-9013-206d3c61741c,show me the results,READ,results,{},{},0,ORIGINAL
READ,Shows,{},{},,a3dfd4ff-cea9-4c37-af8d-7c12f4007934,get all shows_,READ,show,{},{},0,ORIGINAL
READ,Event__assuming__show__is_a_common_term_for_an_event_or_performance_,{},{},,ecfc57a1-155c-41e2-99f9-df7521e351c3,get the show_,READ,show,{},{},0,ORIGINAL
READ,Event__based_on_the_context_of__shows__being_a_series_of_events_,{},{},,f49f3b12-9915-45b5-8764-63468d5acf21,show me all shows_,READ,show,{},{},0,ORIGINAL
READ,Movie_or_TV_Show__depending_on_context_,{},{},,025916bb-9dd9-45ed-b657-322f5c96d9b2,show me all show_,READ,show,{},{},0,ORIGINAL
READ,Events_or_MediaEvents__depending_on_the_specific_context_,{},{},,de6b6608-2dbe-4c9a-a63c-0947ee74f31c,show me the shows_,READ,show,{},{},0,ORIGINAL
,,None,None,,2a839a71-1734-4822-b41c-9234c1b8315d,show shows_,READ,show,{},{},0,ORIGINAL
READ,Student__assuming_the_primary_referenced_entity_is__students__,{},{},,6078a3e1-7061-4b2c-b829-665a26d97dfd,show students or whatever,READ,student,{},{},0,ORIGINAL
ADD,Person,{},{},,b6af4f25-df8c-4f5f-9929-0089174edbc0,add student joão daniel,ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
READ,Event_or_Show,{},{},,78b1ad8c-3603-4b86-ab23-08a72bb4540a,show me all shows,READ,show,{},{},0,ORIGINAL
ADD,_Subject_,{},{},,6bdabc41-8156-4cb9-9894-3b27f821e2c0,add class with name=“estrutura de dados”,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,Person__or_more_specifically__Student_,{},{},,f84ee292-2c50-4732-9234-e271486f69f2,add student with name joão daniel,ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,_Subject__or__Topic___depending_on_whether_you_consider__class__as_a_verb_or_noun__could_be_possible_answers__as_the_user_is_asking_to_create_a_new_instance_of_a_class__However__in_this_context__the_user_is_referring_to_the_name_of_the_class_being_created__which_is__estrutura_de_dados___and_it_is_not_explicitly_stated_whether_it_is_a_subject_or_topic_of_conversation__So__without_additional_context__it_s_difficult_to_definitively_say_what_the_exact_entity_class_is_for_the_given_user_request_,{},{},,21f26028-9de8-4568-9a5c-0fea91f9a4f2,add class with name=‘estrutura de dados’,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,DataStructure__in_English__or_EstruturaDeDados__in_Portuguese_,{},{},,28cff307-814f-4087-8157-d3c0a5311959,add class with name=estrutura de dados,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,Person__or_more_specifically__Student_,{},{},,de4e8b86-4d49-4e75-a14b-1315524afc45,"add student with name = ""joão daniel""",ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,Person__assuming__student__implies_a_person_,{},{},,41a97054-88e0-44d3-a86e-1698bd2c9e09,add student with name = 'joão daniel',ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,Person__implied_as_it_is_a_student_and_typical_student_names_contain_first_and_last_names_,{},{},,4ce141e8-1ec0-4cd1-9bbb-1e0f1802bfc9,add student with name = 'joao daniel',ADD,student,{'name': 'Joao Daniel'},{},1,ORIGINAL
ADD,Person__implied__as__student__typically_refers_to_a_person__However__the_actual_entity_class_should_be__Student___if_it_exists_in_the_context_or_database_schema_,{},{},,97babd24-a10f-4833-8113-2805ae8fa588,add student with name=‘estrutura de dados’,ADD,student,{'name': 'estrutura de dados'},{},1,ORIGINAL
READ,Students__noun_,{'students': 'plese'},{},,c5c18235-ae77-478a-bb03-e2bd4e0fe6db,"plese, show students",READ,student,{},{},0,ORIGINAL
READ,Person__or_possibly__Student__as_a_subclass_of__Person__,{},{},,d4d0ba26-7119-4ab4-9001-f9c904004419,would you please show students,READ,student,{},{},0,ORIGINAL
READ,Student,{},{},,e06a0e05-18f5-49f4-a047-6b6ebfd7446c,would you please show me students,READ,student,{},{},0,ORIGINAL
READ,Student,{},{},,ae485b41-bf49-4207-8c7c-de053a9a9d9b,would you please show me all students you have,READ,student,{},{},0,ORIGINAL
DELETE,Show__assuming__show__is_a_class_representing_a_performance_event__and__Paul_Dianno__is_a_person_who_might_be_associated_with_it_,{},{},,0fb547d9-3455-47e6-80d2-7e48c4fbc6d8,delete a show with name=paul dianno,DELETE,show,{},{'name': 'Paul DiAnno'},1,ORIGINAL
ADD,Person__assuming_Alison_is_a_female_name__but_it_could_also_be_Organization_or_Group_if_Alison_represents_a_school__for_example_,{},{},,4750032e-2fb5-4d96-a627-0f70eec7ee01,include student with name=alinson,ADD,student,{'name': 'Alinson'},{},1,ORIGINAL
READ,Event__assuming__shows__refers_to_a_series_of_events_or_performances_,{},{},,16ba30a7-29d0-46cb-8708-4c77d1b012f2,show me shows,READ,show,{},{},0,ORIGINAL
ADD,Person__for_Paul_Di_Anno__Event__for_the_show_,{None: 'anno'},{},,c8ebf4d6-6b6f-48bb-9a66-31e18dfe1ee8,add a show with name = paul di'anno and date = 01/27/2023,ADD,show,"{'name': 'Paul Di'Anno', 'date': '01/27/2023'}",{},2,ORIGINAL
UPDATE,Article__User__implicit_,{},None,,ee12d100-6dbb-4a65-adec-26c5ddaa230f,"update the article with id=4, setting the email=alinson.donato@gmail.com",UPDATE,article,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
READ,Student,{},{},,f2a9c8a3-c587-4977-9e3f-e456ad9acce4,get student with id=4,READ,student,{},{'id': '4'},1,ORIGINAL
ADD,Event,{},{},,31a7214f-66fb-43d7-bfed-b09e5c699724,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",ADD,show,"{'name': 'Renegados', 'date': '01/28/2023', 'place': 'Centro Cultural BNB'}",{},3,ORIGINAL
READ,Person__assuming__student__is_a_representative_of_a_person_,{},{},,454f64b1-3a9d-4df9-a6f8-464647cca392,get student with email=alinson.donato@gmail.com,READ,student,{},{'email': 'alinson.donato@gmail.com'},1,ORIGINAL
UPDATE,Student__assuming_the_context_is_a_database_management_system_,{},None,,2f798998-8dfe-4130-8b2e-04da8d877cba,"update the student with id=4, setting the email=alinson.donato@gmail.com",UPDATE,student,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
READ,EntityClass__plural_form_EntityClasses_would_be_more_appropriate_for_the_given_context_,{},{},,9ae98257-edd9-4507-b16d-09a086d42052,get all entities,READ,entities,{},{},0,ORIGINAL
ADD,Event,{None: 'metallica'},{},,cc0f338a-33b5-4240-99ce-5e47d538d9e2,"add show with name = metallica, and date = 02/30/2023 and place = castelao",ADD,show,"{'name': 'Metallica', 'date': '02/30/2023', 'place': 'Castelao'}",{},3,ORIGINAL
ADD,Student,{},{},,8960b5d5-00db-4d00-b335-63008f273966,add student with name=donato,ADD,student,{'name': 'Donato'},{},1,ORIGINAL
ADD,Person__or_more_specifically__Student_,{},{},,73f8fc41-5bab-4ca3-a34a-dd0af740e6be,"add student with name=donato, email=alinson.donato@prf.gov.br",ADD,student,"{'name': 'Donato', 'email': 'alinson.donato@prf.gov.br'}",{},2,ORIGINAL
DELETE,Student__assuming_that__alinson_donato_prf_gov_br__is_the_email_of_a_student_,{},{},,be16c6d2-6a77-4c9f-9c67-5c54a4a1a11e,delete the student with email=alinson.donato@prf.gov.br,DELETE,student,{},{'email': 'alinson.donato@prf.gov.br'},1,ORIGINAL
UPDATE,Student__or_Person_,{None: 'alinson'},{},,74d43d19-1196-4419-97ae-91f894bd77be,update the student with name=alinson with name=alinson donato,UPDATE,student,{'name': 'Alinson Donato'},{'name': 'Alinson'},2,ORIGINAL
ADD,InjectionAttempt__SQL_Injection_Attempt_,{},{},,60eab60c-6f40-48fb-900f-c7d8841696a3,"create student with name="" or 1=1); drop table students; --""",ADD,student,"{'name': 'or 1=1)', 'table': 'STUDENTS'}",{},2,ORIGINAL
UPDATE,Event__assuming_that__show__is_a_type_of_event_,{None: 'metallica'},{},,136f79db-9ce6-4bda-9d54-ef629b365467,"update a show with name metallica, replace date with 10/22/2024",UPDATE,show,{'date': '10/22/2024'},{'name': 'metallica'},2,ORIGINAL
READ,Shows,{},{},,8dbd6a0b-cd0f-45cc-9820-a412b1855bbb,get all shows,READ,show,{},{},0,ORIGINAL
ADD,The_referred_entity_class_is__Student___However__it_s_important_to_note_that_the_provided_string_also_contains_malicious_SQL_injection_attempts_which_could_potentially_manipulate_database_structures__not_just_the_student_data__Always_ensure_proper_input_sanitization_in_your_code_to_avoid_such_security_issues_,{},{},,19319300-162b-4789-b6aa-0d23eb69caf2,"create student with name="" or 1=1}; drop table students; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,SQL_Injection__syntactic_attack_,{},{},,3a14df5c-84d8-4ea3-8738-824a2eeb90e4,"create student with name=""' or 1=1; drop table students; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,Injection__Attempt__SQL_Injection_Attempt_,{},{},,4f8203dd-0d36-44ba-af18-1d1246dfb246,"create student with name=""' or 1=1; drop table student; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENT'}",{},2,ORIGINAL
ADD,Article__or_Topic__depending_on_the_context_,{},{},,dbe91f15-f39f-409c-8f09-3c0a630d20d3,"add an article with title='experimental framework, simulation, benchmark'",ADD,article,"{'title': 'Experimental framework, Simulation, Benchmark'}",{},1,ORIGINAL
ADD,User__In_this_example__the_user_is_interacting_by_creating_a_query__which_can_be_considered_as_an_action___but_the_referred_entity_here_is_the__Student___which_is_the_object_being_created__The_malicious_string_within_the_name_attribute_is_not_relevant_to_identifying_the_entity_class_,{},{},,36b3fdb9-76d4-4ade-b02e-7ad83048dca2,create student with name=' or 1=1; drop table students; --',ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
UPDATE,Article__assuming_that_the_ID_refers_to_an_identifier_within_the_Article_class_,{},None,,028d9c03-3fa0-445c-8fb8-aadf79a51070,"update the article with id=1, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
UPDATE,Article__Author,{''': 'ze'},{},,06dc4cf9-c19d-422a-a089-33bde6522268,"update the article with id=2, setting the
author='zé das couves'",UPDATE,article,{'author': 'Zé das Couves'},{'id': '2'},2,ORIGINAL
UPDATE,Article__in_this_context__it_is_implied_that__article__is_an_entity_class_as_it_refers_to_the_item_being_updated_,{},None,,f3ad6657-a702-487e-a816-bc256da444f6,"update the article with id=3, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '3'},2,ORIGINAL
ADD,User_Input__create_student_with_name__robert_____drop_table_students______Entity_Class__SQL_Command_Statement,{None: 'robert'},{},,29a6dbf5-179e-44b3-94d6-38e5a4317b21,"create student with name=""robert'); drop table students; --""",ADD,student,"{'name': 'Robert', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,User__assuming_a_database_context__where_entities_are_typically_tables_,{None: 'robert'},{},,8bb12b23-87d9-4e42-9c35-89196cc3ace0,"create student with name=""robert' and 1=1); drop table students; --""",ADD,student,"{'name': 'Robert', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,The_referred_entity_class_in_this_user_request_is__Student___However__it_s_important_to_note_that_the_SQL_injection_attempt_and_the_malicious_command__dropping_a_table__indicate_potential_security_issues_rather_than_a_straightforward_reference_to_a_specific_entity_class__Always_ensure_proper_input_validation_and_sanitization_to_prevent_such_attacks_,{None: 'com'},{},,62e8731f-8001-4ecd-8e3c-5588f73394fb,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",ADD,student,"{'email': 'alinson.donato@gmail.com', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,User__based_on_the_context_of_creating_a__student__,{None: 'com'},{},,2713b758-4c9b-4b7b-ba63-6b9045f01eff,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",ADD,student,"{'email': 'alinson.donato@gmail.com', 'database': 'MANAGEDSYS_WEB'}",{},2,ORIGINAL
ADD,Student__assuming_that__student__is_the_intended_entity_class_from_the_user_s_request_,{},{},,9dbb5153-761d-42dd-81b5-aee7e41086ce,create student with email=amg@gmail.com,ADD,student,{'email': 'amg@gmail.com'},{},1,ORIGINAL
,,None,None,,d3708951-9cb6-48cb-a044-25453f289aff,show tables,READ,tables,{},{},0,ORIGINAL
ADD,Person__assuming__john_doe__is_a_person_s_name_,{},{},,e2aa51bb-3229-434e-8951-bd8ea4997a68,add sku with name='john doe',ADD,sku,{'name': 'John Doe'},{},1,ORIGINAL
,,None,None,,b103a199-36cf-445d-b37c-11ac3aefe97d,show skus,READ,sku,{},{},0,ORIGINAL
ADD,Character__assuming__elf__refers_to_a_character_type_,{''': 'galadriel'},{},,7ebdaed7-88ff-4366-9b68-3c478f26ad88,add elf with name='galadriel' and type='forest',ADD,elf,"{'name': 'Galadriel', 'type': 'Forest'}",{},2,ORIGINAL
ADD,Character__or_NPC__if_you_prefer__is_the_primary_referred_entity_class_in_this_user_request__The_other_entities_mentioned__elf__forest__age__ringtype__power__are_attributes_or_properties_of_the_main_entity_class__which_is_a_character_,{''': 'galadriel'},{},,9ac9535e-76f3-4c15-8956-7cce2be4eefa,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
,,None,None,,c4e08e64-3dec-4c8f-8b06-3485fba6a6fe,"update employee John Smith, change department to Marketing",UPDATE,employee,{'department': 'Marketing'},{'name': 'John Smith'},2,SYNTHETIC
ADD,Character,{''': 'galadriel'},{},,a1f46521-90c2-4b19-83f0-bec6d3a8aeb6,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
ADD,Character__assuming_Galadriel_is_a_character_from_a_fictional_world_,{''': 'galadriel'},{},,edb768a2-1b2b-4dd4-b84c-0768f7456e54,"add elf with name='galadriel', type='forest', age='1247', power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'power': 'Perception'}",{},4,ORIGINAL
ADD,Character__or_possibly__NPC__depending_on_context_,{''': 'galadriel'},{},,4016e531-cbf1-4189-8d1e-32c942767c5b,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ring': 'type='Water' and power='Perception'}",{},4,ORIGINAL
ADD,Character__assuming_Galadriel_is_a_character_from_a_fictional_universe_,{},{},,a72ebe1a-3fd7-4c16-a528-b6857c601261,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
READ,Student,{},{},,f9576fdf-4b64-4992-ac54-643e2d223283,get student with name=eliakim',READ,student,{},{'name': 'Eliakim'},1,ORIGINAL
ADD,Person__or_possibly_Student__depending_on_the_context_,{},{},,3ff31578-3500-4195-a060-c500eb736b52,include student with name=anderson,ADD,student,{'name': 'Anderson'},{},1,ORIGINAL
ADD,Person__or_more_specifically__Student_,{},{},,a01e5869-f6b7-433e-805b-98fa1fac3315,include student with name=eliakim,ADD,student,{'name': 'Eliakim'},{},1,ORIGINAL
READ,Student,{},{},,57217dba-329f-44ba-8318-2ab8ed4c378d,list students,READ,student,{},{},0,ORIGINAL
ADD,Topic__or_Subject_,{'title': ''análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas'},{},,69a5ab5c-d237-4d8b-9ab5-3154fc665979,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',ADD,article,{'title': 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas'},{},1,ORIGINAL
ADD,Article,{'title': ''crop: linking code reviews to source code changes'},{},,94494a9d-7bcf-4cb9-8b27-639f7f2db995,add an article with title = 'crop: linking code reviews to source code changes',ADD,article,{'title': 'CROP: Linking Code Reviews to Source Code Changes'},{},1,ORIGINAL
UPDATE,Article__assuming_the__article__is_the_main_entity_context_,{},None,,f248fd72-fded-4f5e-83bc-052eb174c5e0,"update the article with id=4, setting the year=2018",UPDATE,article,{'year': '2018'},{'id': '4'},2,ORIGINAL
DELETE,Articles__in_this_context__it_s_implied_that__articles__is_a_class_or_type_of_entity_,{},{},,63609e1e-4368-46a5-be3a-989d6aa480e4,delete all articles with year=2018.,DELETE,article,{},{'year': '2018'},1,ORIGINAL
ADD,Topic__or_more_specifically__Article_Title_,{'title': ''dealing with iot defiant components'},{},,0c832f3b-3354-4461-936c-3935fbf24f4a,add an article with title = 'dealing with iot defiant components',ADD,article,{'title': 'Dealing with IoT Defiant Components'},{},1,ORIGINAL
UPDATE,Article,{},None,,7b8067d6-7443-4293-a659-7a9dd3a31f62,"update the article with id=1, setting the year=2020",UPDATE,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
UPDATE,Article__Author,{},None,,808f7fa8-8f43-4e02-bb83-4553d3418841,"update the article with id=5, setting the author='adrilene fonseca'",UPDATE,article,{'author': 'Adrilene Fonseca'},{'id': '5'},2,ORIGINAL
DELETE,Author,{},{},,99cd4450-4f88-40e1-992f-3f55b6fd2030,delete all articles with author=zé das couves,DELETE,article,{},{'author': 'Zé das Couves'},1,ORIGINAL
ADD,Article__or_Document_,{},{},,cd7bb3e2-6fb9-4323-8e09-5514437a9ae7,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',ADD,article,{'title': 'Behind the intents: An in-depth empirical study on software refactoring in modern'},{},1,ORIGINAL
UPDATE,Article__or_Document__depending_on_context_,{},None,,e9947b90-daa0-46e6-b93b-2d0bed5ceb12,"update the article with id=6, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '6'},2,ORIGINAL
ADD,Person__assuming_Matheus_Freitas_is_a_person_,{'br': 'freitas'},{},,6beb04ee-803f-4557-988c-8fe2fabece0b,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",ADD,student,"{'name': 'Matheus Freitas', 'email': 'fernandes.matheus@aluno.uece.b'}",{},2,ORIGINAL
READ,Student,{},{},,5d8ddf1d-4eb8-4453-89b1-12cd81dc6e56,show me all student,READ,student,{},{},0,ORIGINAL
ADD,Author__Title,{},{},,434bfd4f-fd52-4a52-b8af-6d4501af6b7f,"add an article with title=building microservices: using an api gateway, author=chris richardson",ADD,article,"{'title': 'Building Microservices: Using an API Gateway', 'author': 'Chris Richardson'}",{},2,ORIGINAL
ADD,Article,{'article': 'microservices'},{},,d9998302-baf5-45ff-a629-c2e57199e4cd,"add an article with title=introduction to microservices, author=chris richardson",ADD,article,"{'title': 'Introduction to MIcroservices', 'author': 'Chris Richardson'}",{},2,ORIGINAL
UPDATE,Article__in_relation_to_the_entity_being_updated__Year__in_relation_to_the_attribute_being_set_,{},None,,0c6ee3e4-1f6c-431c-8ba7-42b1a74edc81,"update the article with id=7, setting the year=2018",UPDATE,article,{'year': '2018'},{'id': '7'},2,ORIGINAL
ADD,Subject__assuming_that_the_primary_referred_entity_is_the_academic_course_or_topic__in_this_case__data_structures__,{},{},,8a3132d6-c0fa-4d96-a1fe-e0f29d929388,"add a subject with name=""data structures"" and professor=""ana luiza""",ADD,subject,"{'name': 'Data Structures', 'professor': 'Ana Luiza'}",{},2,ORIGINAL
ADD,Subject,{},{},,3d48eec3-a20f-41c2-b14b-ea7dc63cab58,"add a subject with name=""data structures"" and professor=""josé negreiros""",ADD,subject,"{'name': 'Data Structures', 'professor': 'José Negreiros'}",{},2,ORIGINAL
READ,Subject,{},{},,b41a873d-0fb9-4cd0-ad85-0601d7defed7,get subject,READ,subject,{},{},0,ORIGINAL
ADD,Subject,{'subject': 'algebra'},{},,6324050a-f17d-47d6-a897-513a45014967,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",ADD,subject,"{'name': 'Linear Algebra', 'professor': 'Telmo Pontes'}",{},2,ORIGINAL
UPDATE,Subject__assuming_that__Subject__is_the_referring_context_here__and_it_refers_to_a_specific_academic_course_or_topic_,{},None,,fd8ae078-c48d-4de9-b87a-f199782ec85d,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",UPDATE,subject,{'professor': 'Thelmo Pontes'},{'name': 'Linear Algebra'},2,ORIGINAL
UPDATE,Subject,{},None,,6b078d55-c620-406e-9a17-d2fd94595713,"update the subject with id=3, setting professor=""thelmo pontes""",UPDATE,subject,{'professor': 'Thelmo Pontes'},{'id': '3'},2,ORIGINAL
UPDATE,Subject__or_Entity__depending_on_the_context_,{},None,,0d750ee3-2fd2-4726-8721-b052b5a13294,"update the subject where name=""data structures"", setting semester=""2023.1""",UPDATE,subject,{'name': 'Data Structures'},{'semester': '2023.1'},2,ORIGINAL
READ,Subjects__plural__implies_a_Class_or_Category__so_the_Entity_Class_for_this_user_request_would_be__Category___However__if_we_assume_that__subjects__refers_to_academic_subjects_or_topics_of_discussion__then_it_could_also_be__Subject___singular__,{},{},,7a379027-fb05-4ddc-ba63-ca6ca865aa9c,get subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,Course__or_Subject_,{},None,,380118ed-ca02-47b8-99ce-55dd6d1131e4,"update the subject with name=""data structures"", setting semester=""2023.1""",UPDATE,subject,{'semester': '2023.1'},{'name': 'Data Structures'},2,ORIGINAL
UPDATE,Subject__or_Course_,{},None,,1985336e-fe97-4d2e-94b0-0fb906c952af,"update the subject where name=""data structures"", settingthe semester=""2023.1""",UPDATE,subject,{},{},0,ORIGINAL
UPDATE,Subject__assuming_the_context_is_a_database_management_system__where__subject__might_be_an_entity_class_for_a_table_containing_course_related_data_,{},None,,70ce7286-824d-4c7b-9bb5-6ec9ae2a715b,"update the subject where name=""data structures"", setting the semester=""2023.1""",UPDATE,subject,{'semester': '2023.1'},{'name': 'Data Structures'},2,ORIGINAL
UPDATE,EntityClass__Course,{},None,,6d8a1a44-3491-414b-b871-6bd4566787b3,"update the subject where semester=""2023.1"", setting name=""data structures""",UPDATE,subject,{'name': 'Data Structures'},{'semester': '2023.1'},2,ORIGINAL
ADD,Subject__assuming__add_a_subject__implies_adding_an_academic_subject_,{},{},,34b9a167-57c2-4e46-835f-4453e47ba454,add a subject with name='brazilian history',ADD,subject,{'name': 'Brazilian History'},{},1,ORIGINAL
READ,Subject__assuming_the_context_is_about_academic_subjects_or_topics_,{},{},,14bccfcc-06bd-4f48-a535-aa363f03afd4,get all subjects,READ,subject,{},{},0,ORIGINAL
