processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
ADD,City,"""{'city': 'fortaleza'}""","""{}""",,17a986fc-7cd1-414b-9ccd-acb12dee844f,"add city with name ""fortaleza"" and state=ceará",ADD,city,"""{\""name\"": \""Fortaleza\"", \""state\"": \""Cear\u00e1\""}""","""{}""",2,ORIGINAL
DELETE,City,"""{'city': 'city'}""","""{}""",,59148fb8-3def-4445-85b3-fd0bc4be7a1c,delete city where state=ceará,DELETE,city,"""{}""","""{\""state\"": \""Cear\u00e1\""}""",1,ORIGINAL
DELETE,City,"""{'city': 'city'}""","""{}""",,571a15a5-55ef-415e-aa51-283b755aff17,"delete city where state=""ceará""",DELETE,city,"""{}""","""{\""state\"": \""Cear\u00e1\""}""",1,ORIGINAL
READ,Pokemon,"""{}""","""{}""",,133563d9-fa52-41a8-859a-9428a3a36f8b,show pokemons,READ,pokemon,"""{}""","""{}""",0,ORIGINAL
DELETE,City,"""{'city': 'city'}""","""{}""",,61c21ceb-407f-484e-914d-ef3bf6a9d693,"delete city where name=""fortaleza""",DELETE,city,"""{}""","""{\""name\"": \""Fortaleza\""}""",1,ORIGINAL
READ,Pokemon,"""{}""","""{}""",,bebe6cca-17f7-4ef5-a722-6c141a79a15d,show me pokemons,READ,pokemon,"""{}""","""{}""",0,ORIGINAL
READ,City,"""{}""","""{}""",,d1f14d05-959c-4778-a73d-6bbab00873e0,get city,READ,city,"""{}""","""{}""",0,ORIGINAL
UPDATE,Pokemon,"""{'raichu': 'raichu'}""","""{'name': 'pikachu'}""",,0337191b-d85b-44cf-88d4-d9a3350828c9,"update a pokemon with name=""pikachu"" by setting evolve to=""raichu""",UPDATE,pokemon,"""{\""evolve_to\"": \""Raichu\""}""","""{\""name\"": \""Pikachu\""}""",2,ORIGINAL
DELETE,City,"""{'city': 'city'}""","""{}""",,81ae4896-0fd7-4c8d-b920-238d39137595,delete city where id=8,DELETE,city,"""{}""","""{\""id\"": \""8\""}""",1,ORIGINAL
UPDATE,Pokemon,"""{'evolvution': 'raichu'}""","""{'name': 'pikachu'}""",,4a91e72e-a632-4888-b27d-f468a135a62a,"update a pokemon with name=""pikachu"" by setting evolvution =""raichu""",UPDATE,pokemon,"""{\""evolvution\"": \""Raichu\""}""","""{\""name\"": \""Pikachu\""}""",2,ORIGINAL
DELETE,City,"""{'name': 'fortaleza'}""","""{}""",,13148768-4669-4065-ab02-8c6a11dba7cc,delete all city where name=fortaleza,DELETE,city,"""{}""","""{\""name\"": \""Fortaleza\""}""",1,ORIGINAL
UPDATE,Pokemon,"""{'pokemon': 'pikachu'}""","""{}""",,7bbc9610-4866-4794-81f7-47cd2e11cab0,"update a pokemon with name=""pikachu"" by setting evolution to=""raichu""",UPDATE,pokemon,"""{\""evolution\"": \""Raichu\""}""","""{\""name\"": \""Pikachu\""}""",2,ORIGINAL
READ,Pokemon,"""{}""","""{}""",,53942598-21c4-4b2d-814f-0ee8ea78b14a,view all pokemons,READ,pokemon,"""{}""","""{}""",0,ORIGINAL
READ,Pokemon,"""{}""","""{}""",,7af65a9d-7195-46d9-993b-3fd2414229dd,view the pokemon,READ,pokemon,"""{}""","""{}""",0,ORIGINAL
ADD,Article,"""{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'article': 'rosenberg'}""","""{}""",,56370831-704a-42ec-a2ef-bf4f1ff136cd,"add article with title ""v-measure: a conditional entropy-based external cluster evaluation measure"", author ""v-measure: a conditional entropy-based external cluster evaluation measure"", co-author ""andrew rosenberg"" and year=2007",ADD,article,"""{\""title\"": \""V-measure: A conditional entropy-based external cluster evaluation measure\"", \""author\"": \""Andrew Rosenberg\"", \""year\"": \""2007\""}""","""{}""",3,ORIGINAL
ADD,Article,"""{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg', 'co_author': 'andrew rosenberg', 'year': '2007'}""","""{}""",,b0006a33-75bd-44d6-a11b-60ab97f8436b,"add article with title ""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg"", co-author=""andrew rosenberg"" and year=2007",ADD,article,"""{\""title\"": \""V-measure: A conditional entropy-based external cluster evaluation measure\"", \""author\"": \""JULIA HIRSCHBERG\"", \""co_author\"": \""Andrew Rosenberg\"", \""year\"": \""2007\""}""","""{}""",4,ORIGINAL
ADD,Article,"""{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg', 'article': 'rosenberg'}""","""{}""",,7f9c7252-0150-42f9-8218-385ac14a7fea,"add an article with title=""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg"", co-author=""andrew rosenberg"" , year=2007",ADD,article,"""{\""title\"": \""V-measure: A conditional entropy-based external cluster evaluation measure\"", \""author\"": \""JULIA HIRSCHBERG\"", \""co_author\"": \""Andrew Rosenberg\"", \""year\"": \""2007\""}""","""{}""",4,ORIGINAL
ADD,Article,"""{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure'}""","""{}""",,f19eed5d-2a2c-4caa-8581-ae64430975ff,"add article with title ""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg""",ADD,article,"""{\""title\"": \""V-measure: A conditional entropy-based external cluster evaluation measure\"", \""author\"": \""JULIA HIRSCHBERG\""}""","""{}""",2,ORIGINAL
UPDATE,Article,"""{'setting': 'andrew rosenberg'}""","""{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure'}""",,c0ca8cc1-1a8c-4302-80f9-47815b37e95c,"update the article where title=""v-measure: a conditional entropy-based external cluster evaluation measure"" setting  co-author=""andrew rosenberg""",UPDATE,article,"""{\""co_author\"": \""Andrew Rosenberg\""}""","""{\""title\"": \""V-measure: A conditional entropy-based external cluster evaluation measure\""}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,ecc77daf-5ca9-4ae2-9297-b94b4804243f,"update article with id=11 setting co-author=""andrew rosenberg"" and year=2007",UPDATE,article,"""{\""co_author\"": \""Andrew Rosenberg\"", \""year\"": \""2007\""}""","""{\""id\"": \""11\""}""",3,ORIGINAL
UPDATE,Article,"""{}""","""None""",,56440a98-ad05-46aa-ae44-a9384b080826,"update article where id=11 setting co-author=""andrew rosenberg""",UPDATE,article,"""{\""co_author\"": \""Andrew Rosenberg\""}""","""{\""id\"": \""11\""}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,60e84d93-7d5e-4776-a610-8bc71cc907ae,"update the article with id=11 setting co-author=""andrew rosenberg"" and year=2007",UPDATE,article,"""{\""co_author\"": \""Andrew Rosenberg\"", \""year\"": \""2007\""}""","""{\""id\"": \""11\""}""",3,ORIGINAL
UPDATE,Article,"""{}""","""None""",,47fa1492-7401-408a-b598-7a6bf66892be,"update the article with id=11 setting co-author=""andrew rosenberg""",UPDATE,article,"""{\""co-author\"": \""ANDREW ROSENBERG\""}""","""{\""id\"": \""11\""}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,45279055-bf34-4af1-b9c0-0522269b64ff,"update the article with id=11, setting coauthor=""andrew rosenberg""",UPDATE,article,"""{\""coauthor\"": \""ANDREW ROSENBERG\""}""","""{\""id\"": \""11\""}""",2,ORIGINAL
UPDATE,Article,"""{'article': 'hirschberg'}""","""{}""",,5823c347-dd2e-4be2-8bb5-fbc96ff7c255,"update the article with author=""julia hirschberg"", setting the year=2007",UPDATE,article,"""{\""year\"": \""2007\""}""","""{\""author\"": \""JULIA HIRSCHBERG\""}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,f3de21b4-fab9-4eba-ac66-9c93139724fa,"update the article with id=11, setting the year=2007",UPDATE,article,"""{\""year\"": \""2007\""}""","""{\""id\"": \""11\""}""",2,ORIGINAL
DELETE,Article,"""{'author': 'julia hirschberg'}""","""{}""",,2856b989-8332-435f-a2d7-11ff93b8a424,"delete all articles where author=""julia hirschberg""",DELETE,article,"""{}""","""{\""author\"": \""JULIA HIRSCHBERG\""}""",1,ORIGINAL
ADD,Pokemon,"""{'name': 'squid'}""","""{}""",,fb606b26-b806-40c1-9449-4f1d62fb109d,add a pokemon with name='squid',ADD,pokemon,"""{\""name\"": \""Squid\""}""","""{}""",1,ORIGINAL
READ,Pokemon,"""{}""","""{}""",,e0ef3786-c4c4-48a0-bba9-cce720c6356b,get all pokemons,READ,pokemon,"""{}""","""{}""",0,ORIGINAL
READ,Student,"""{'name': 'itamar'}""","""{}""",,69a193f2-3968-4155-b840-0af1bc458a86,get student with name=itamar,READ,student,"""{}""","""{\""name\"": \""Itamar\""}""",1,ORIGINAL
READ,Student,"""{}""","""{}""",,880466bb-6651-48bf-a2f2-e94f9afc4340,list all students,READ,student,"""{}""","""{}""",0,ORIGINAL
ADD,Article,"""{'article': 'dome'}""","""{}""",,87bde0e1-ef85-4405-856a-f69e08e707d3,add an article with title='dome: a domesticated movie experiment',ADD,article,"""{\""title\"": \""DoME: A Domesticated Movie Experiment\""}""","""{}""",1,ORIGINAL
UPDATE,Article,"""{'year': '3021'}""","""{'id': '1'}""",,a13b2f29-d097-4073-a25f-9c790fddabe5,"update the article with id=1, setting the year=3021",UPDATE,article,"""{\""year\"": \""3021\""}""","""{\""id\"": \""1\""}""",2,ORIGINAL
READ,Model,"""{}""","""{}""",,e74669f2-5999-4a99-b7d5-6e46293b0342,show the model,READ,model,"""{}""","""{}""",0,ORIGINAL
UPDATE,Article,"""{}""","""None""",,79cf3d17-c47e-4825-b932-1b204d08c300,"update all articles with year=3021, setting the author='bill gates'",UPDATE,article,"""{\""author\"": \""Bill Gates\""}""","""{\""year\"": \""3021\""}""",2,ORIGINAL
READ,Article,"""{'year': '3021'}""","""{}""",,04180d52-5aa0-4af2-a8a5-1ed024710519,get articles when year=3021,READ,article,"""{}""","""{\""year\"": \""3021\""}""",1,ORIGINAL
ADD,Student,"""{'name': 'bill', 'lastname': 'gates'}""","""{}""",,59d8db3d-22cc-497a-b54e-233ac34d737c,add student with name='bill' and lastname='gates',ADD,student,"""{\""name\"": \""Bill\"", \""lastname\"": \""Gates\""}""","""{}""",2,ORIGINAL
ADD,Article,"""{'title': 'dome: day of my enlightenment'}""","""{}""",,0dbe9ff0-1147-4a1e-b80a-21599cf3e9af,"add article with title=""dome: day of my enlightenment"" and publisher=""the matrix""",ADD,article,"""{\""title\"": \""DoME: Day of My Enlightenment\"", \""publisher\"": \""The Matrix\""}""","""{}""",2,ORIGINAL
ADD,Article,"""{'article': 'dome'}""","""{}""",,8d1756b1-84d6-4e66-a8f6-e366a52560c7,add an article with title='dome: day of my enlightenment' and publisher='the matrix',ADD,article,"""{\""title\"": \""DoME: Day of My Enlightenment\"", \""publisher\"": \""The Matrix\""}""","""{}""",2,ORIGINAL
ADD,Article,"""{'article': 'dome'}""","""{}""",,c31f0bc3-f6f2-4fb0-af17-31bc008921ee,add an article with title='dome: day of my enlightenment',ADD,article,"""{\""title\"": \""DoME: Day of My Enlightenment\""}""","""{}""",1,ORIGINAL
UPDATE,Article,"""{}""","""None""",,4f60de17-5601-4b55-a250-6f78577dc838,"update article with id=2, setting publisher='the matrix'",UPDATE,article,"""{\""publisher\"": \""The Matrix\""}""","""{\""id\"": \""2\""}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,cc3cc8cc-20ab-4af6-9fc0-ee43313b2b3c,"update article with id=2, setting year=2222",UPDATE,article,"""{\""year\"": \""2222\""}""","""{\""id\"": \""2\""}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,5d66474d-8f7f-4e97-a411-946dbf30bbce,"update article with id=2, setting circulation=10000",UPDATE,article,"""{\""circulation\"": \""10000\""}""","""{\""id\"": \""2\""}""",2,ORIGINAL
ADD,Student,"""{'name': 'daniel', 'lastname': 'burns'}""","""{}""",,010fd937-2ae7-4c7c-a555-9b2f3373ec90,add student with name='daniel' and lastname='burns',ADD,student,"""{\""name\"": \""Daniel\"", \""lastname\"": \""Burns\""}""","""{}""",2,ORIGINAL
ADD,Goblin,"""{'goblin': 'goblin'}""","""{}""",,bf2ec89c-f76e-45f4-b2fd-735a315efe8d,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",ADD,goblin,"""{\""title\"": \""Streaming services\"", \""text\"": \""Netflix, Amazon Prime, Disney+, Star+\""}""","""{}""",2,ORIGINAL
READ,Goblin,"""{'goblins': 'goblins'}""","""{}""",,d37ce7dc-0c2a-4f69-89cb-8e916f48e5a1,list my goblins,READ,goblins,"""{}""","""{}""",0,ORIGINAL
READ,Goblin,"""{}""","""{}""",,bb889459-4ff9-493c-ba74-288b5cbfc3ee,get goblins,READ,goblins,"""{}""","""{}""",0,ORIGINAL
READ,Streaming,"""{}""","""{}""",,4eed5d8c-8b05-48f0-99c3-bf2285620a2c,get streamings,READ,streaming,"""{}""","""{}""",0,ORIGINAL
ADD,Person,"""{\""'\"": 'klingon'}""","""{}""",,e9b968e6-3152-4b35-9fb8-7e372d78ab10,add klingon with name='gowron',ADD,klingon,"""{\""name\"": \""gowron\""}""","""{}""",1,ORIGINAL
DELETE,Character,"""{}""","""{}""",,ab5d9d01-5128-40c3-bc21-b41cb051c9ff,kill all klingons,DELETE,klingon,"""{}""","""{}""",0,ORIGINAL
ADD,Equipment,"""{'name': 'engine', 'sector': 'generators'}""","""{}""",,f6f86994-cf7d-46ef-aba3-b81c6a355582,add equipment with name = 'engine' and sector = 'generators',ADD,equipment,"""{\""name\"": \""Engine\"", \""sector\"": \""Generators\""}""","""{}""",2,ORIGINAL
ADD,Equipment,"""{'name': 'furnace', 'sector': 'metal shaping'}""","""{}""",,70404ad9-9742-4d24-8815-0f2302e2224f,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",ADD,equipment,"""{\""name\"": \""Furnace\"", \""sector\"": \""Metal shaping\"", \""manager\"": \""Anderson Smith\""}""","""{}""",3,ORIGINAL
READ,Equipment,"""{}""","""{}""",,db55ce09-f12b-4d9c-bfa3-0e8133d1aaf6,list equipment,READ,equipment,"""{}""","""{}""",0,ORIGINAL
READ,Equipment,"""{'name': 'en'}""","""{}""",,83f85a0f-98b1-4488-ac86-505ac2f55675,"list equipment, filtering by name starting with 'en'",READ,equipment,"""{}""","""{\""name\"": \""En\""}""",1,ORIGINAL
UPDATE,Equipment,"""{}""","""None""",,928d4384-bda6-4bbd-a01e-d338b19d03c8,"for the equipment with name = 'furnace', change manager to 'jane cooper'",UPDATE,equipment,"""{\""manager\"": \""Jane Cooper\""}""","""{\""name\"": \""Furnace\""}""",2,ORIGINAL
DELETE,Equipment,"""{'sector': 'generators'}""","""{}""",,c418b726-b01e-4c1d-ae27-f2e22166593a,please delete equipment whose sector is 'generators',DELETE,equipment,"""{}""","""{\""sector\"": \""Generators\""}""",1,ORIGINAL
ADD,Person,"""{'name': 'chuck'}""","""{}""",,3664fb95-71f9-4ef4-9406-0dbedcdd436c,add person with name='chuck',ADD,person,"""{\""name\"": \""chuck\""}""","""{}""",1,ORIGINAL
READ,Person,"""{}""","""{}""",,aa50562e-c3e5-43d4-acd0-5676cdb488ab,get all persons,READ,person,"""{}""","""{}""",0,ORIGINAL
READ,Person,"""{'name': 'chuck'}""","""{}""",,adc5f3be-b319-4e7e-a821-54ee5bfc0011,get all person with name chuck,READ,person,"""{}""","""{\""name\"": \""chuck\""}""",1,ORIGINAL
ADD,Article,"""{'article': 'quantum'}""","""{}""",,5c6fd167-6825-407f-b0ce-29a2c5eb2d07,add an article with title='quantum machine learning',ADD,article,"""{\""title\"": \""Quantum Machine Learning\""}""","""{}""",1,ORIGINAL
UPDATE,Article,"""{}""","""None""",,15db0b75-1c15-4233-8db1-d7227f963283,"update the article with id=1, setting the year=2021.",UPDATE,article,"""{\""year\"": \""2021\""}""","""{\""id\"": \""1\""}""",2,ORIGINAL
DELETE,Article,"""{'year': '2021'}""","""{}""",,e02c8811-3eb8-47ad-a1ab-a5cbe63f1982,delete all articles with year=2021.,DELETE,article,"""{}""","""{\""year\"": \""2021\""}""",1,ORIGINAL
ADD,Show,"""{'name': \""paul di'anno\""}""","""{}""",,3336f294-1237-42ff-9da1-411cc4a82b43,add show with name=paul di'anno,ADD,show,"""{\""name\"": \""Paul Di'Anno\""}""","""{}""",1,ORIGINAL
READ,Results,"""{'results': 'results'}""","""{}""",,a206edf6-261a-4e83-8eca-73d56e225fbb,show me the results,READ,results,"""{}""","""{}""",0,ORIGINAL
READ,Shows,"""{'shows': 'shows_'}""","""{}""",,5fa9cebe-d4ab-4a1c-a025-38e947f3d393,get all shows_,READ,show,"""{}""","""{}""",0,ORIGINAL
READ,Show,"""{}""","""{}""",,4e88c754-850e-4cc7-b6f4-1b5f3d226b59,get the show_,READ,show,"""{}""","""{}""",0,ORIGINAL
READ,shows,"""{'shows': 'shows_'}""","""{}""",,a8b5c6ce-dc51-4a95-8920-33b4b8c3f16c,show me all shows_,READ,show,"""{}""","""{}""",0,ORIGINAL
READ,show_,"""{'show': 'show_'}""","""{}""",,a3d638cb-ebfc-4030-ba58-15949e7f524c,show me all show_,READ,show,"""{}""","""{}""",0,ORIGINAL
READ,Shows,"""{'shows': 'shows_'}""","""{}""",,d09aaaa7-a84d-498b-aee4-f6cc9d5cc141,show me the shows_,READ,show,"""{}""","""{}""",0,ORIGINAL
,None,"""None""","""None""",,2e49f2d4-1b99-4734-a80f-2e91c8238216,show shows_,READ,show,"""{}""","""{}""",0,ORIGINAL
READ,Student,"""{}""","""{}""",,fd72beff-41e7-4c1b-87ef-20af72e669b8,show students or whatever,READ,student,"""{}""","""{}""",0,ORIGINAL
ADD,Student,"""{}""","""{}""",,36fae648-40f9-400f-a1ae-63f8128183b6,add student joão daniel,ADD,student,"""{\""name\"": \""Jo\u00e3o Daniel\""}""","""{}""",1,ORIGINAL
READ,Show,"""{'shows': 'shows'}""","""{}""",,8b63a38b-3224-4798-9045-cda6a5c45e8f,show me all shows,READ,show,"""{}""","""{}""",0,ORIGINAL
ADD,Class,"""{}""","""{}""",,9d029604-38c4-42ba-a9a3-23fdf7151619,add class with name=“estrutura de dados”,ADD,class,"""{\""name\"": \""estrutura de dados\""}""","""{}""",1,ORIGINAL
ADD,Student,"""{'name': 'jo\u00e3o daniel'}""","""{}""",,586813c7-1329-4c6b-8bd8-504617546c4e,add student with name joão daniel,ADD,student,"""{\""name\"": \""Jo\u00e3o Daniel\""}""","""{}""",1,ORIGINAL
ADD,Class,"""{}""","""{}""",,950da2d6-8029-4c60-a53a-551b251628f6,add class with name=‘estrutura de dados’,ADD,class,"""{\""name\"": \""estrutura de dados\""}""","""{}""",1,ORIGINAL
ADD,Class,"""{'name': 'estrutura de dados'}""","""{}""",,b3d1d836-dd6b-4eb6-bd90-26acecf20122,add class with name=estrutura de dados,ADD,class,"""{\""name\"": \""estrutura de dados\""}""","""{}""",1,ORIGINAL
ADD,Student,"""{}""","""{}""",,a013914b-38d4-45d8-835c-32f9cf98aa4f,"add student with name = ""joão daniel""",ADD,student,"""{\""name\"": \""Jo\u00e3o Daniel\""}""","""{}""",1,ORIGINAL
ADD,Student,"""{'name': 'jo\u00e3o daniel'}""","""{}""",,6821a681-15b0-4b56-9902-2c28046cd01b,add student with name = 'joão daniel',ADD,student,"""{\""name\"": \""Jo\u00e3o Daniel\""}""","""{}""",1,ORIGINAL
ADD,Student,"""{'name': 'joao daniel'}""","""{}""",,98811725-3c75-4746-96e0-a4aec5924c9e,add student with name = 'joao daniel',ADD,student,"""{\""name\"": \""Joao Daniel\""}""","""{}""",1,ORIGINAL
ADD,Student,"""{}""","""{}""",,1c2ec5f9-c651-40ca-b95e-788e0fe63065,add student with name=‘estrutura de dados’,ADD,student,"""{\""name\"": \""estrutura de dados\""}""","""{}""",1,ORIGINAL
READ,Student,"""{}""","""{}""",,bb61c676-b219-44da-9f76-35170eadaf23,"plese, show students",READ,student,"""{}""","""{}""",0,ORIGINAL
READ,Student,"""{}""","""{}""",,8bfd9480-3dd9-4803-9af8-0360c04c9bc9,would you please show students,READ,student,"""{}""","""{}""",0,ORIGINAL
READ,Student,"""{}""","""{}""",,b60de0d7-a04e-4284-ab94-02690ed436a7,would you please show me students,READ,student,"""{}""","""{}""",0,ORIGINAL
READ,Student,"""{}""","""{}""",,3c4dd3ab-c2fc-487a-a812-e164b1a3c3e0,would you please show me all students you have,READ,student,"""{}""","""{}""",0,ORIGINAL
DELETE,Show,"""{'name': 'paul dianno'}""","""{}""",,1c9a673e-8eb4-466b-8bf7-217e6ee5a021,delete a show with name=paul dianno,DELETE,show,"""{}""","""{\""name\"": \""Paul DiAnno\""}""",1,ORIGINAL
ADD,Student,"""{'name': 'alinson'}""","""{}""",,66efac87-bb1a-4ace-9808-fc2f2dde70f5,include student with name=alinson,ADD,student,"""{\""name\"": \""Alinson\""}""","""{}""",1,ORIGINAL
READ,Show,"""{'shows': 'shows'}""","""{}""",,36b98e4c-0fc8-4b2b-bc3e-656edcbda2a8,show me shows,READ,show,"""{}""","""{}""",0,ORIGINAL
ADD,Show,"""{'name': \""paul di'anno\"", 'date': '01/27/2023'}""","""{}""",,7a51a023-1337-4cd9-b437-1b6d2dcb444d,add a show with name = paul di'anno and date = 01/27/2023,ADD,show,"""{\""name\"": \""Paul Di'Anno\"", \""date\"": \""01/27/2023\""}""","""{}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,ce2027f4-da3e-40fe-8955-2e7ba5420f2a,"update the article with id=4, setting the email=alinson.donato@gmail.com",UPDATE,article,"""{\""email\"": \""alinson.donato@gmail.com\""}""","""{\""id\"": \""4\""}""",2,ORIGINAL
READ,Student,"""{}""","""{}""",,acb27896-6292-405e-89be-83d3b637acf6,get student with id=4,READ,student,"""{}""","""{\""id\"": \""4\""}""",1,ORIGINAL
ADD,Show,"""{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}""","""{}""",,d5ec397a-d0e3-4256-b177-f79639aa7cac,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",ADD,show,"""{\""name\"": \""Renegados\"", \""date\"": \""01/28/2023\"", \""place\"": \""Centro Cultural BNB\""}""","""{}""",3,ORIGINAL
READ,Student,"""{'email': 'alinson.donato@gmail.com'}""","""{}""",,55ac9d9d-6a97-4eea-b23b-c7261298f709,get student with email=alinson.donato@gmail.com,READ,student,"""{}""","""{\""email\"": \""alinson.donato@gmail.com\""}""",1,ORIGINAL
UPDATE,Student,"""{}""","""None""",,8d75d416-fcd8-42b1-8b8a-7ca8a43c4197,"update the student with id=4, setting the email=alinson.donato@gmail.com",UPDATE,student,"""{\""email\"": \""alinson.donato@gmail.com\""}""","""{\""id\"": \""4\""}""",2,ORIGINAL
ADD,Show,"""{'show': 'metallica'}""","""{}""",,9dcc0415-854f-49b1-bf18-92fceeefd3ad,"add show with name = metallica, and date = 02/30/2023 and place = castelao",ADD,show,"""{\""name\"": \""Metallica\"", \""date\"": \""02/30/2023\"", \""place\"": \""Castelao\""}""","""{}""",3,ORIGINAL
ADD,Student,"""{'name': 'donato'}""","""{}""",,7797358a-e1d2-4423-9c48-fac3c4d87aec,add student with name=donato,ADD,student,"""{\""name\"": \""Donato\""}""","""{}""",1,ORIGINAL
ADD,Student,"""{'name': 'donato', 'email': 'alinson.donato@prf.gov.br'}""","""{}""",,1e950ad0-6040-4843-b9a2-bd0b9c42f5ed,"add student with name=donato, email=alinson.donato@prf.gov.br",ADD,student,"""{\""name\"": \""Donato\"", \""email\"": \""alinson.donato@prf.gov.br\""}""","""{}""",2,ORIGINAL
DELETE,Student,"""{'email': 'alinson.donato@prf.gov.br'}""","""{}""",,b335e8f1-b48b-47ab-a81c-4889b2f63a71,delete the student with email=alinson.donato@prf.gov.br,DELETE,student,"""{}""","""{\""email\"": \""alinson.donato@prf.gov.br\""}""",1,ORIGINAL
UPDATE,Student,"""{}""","""None""",,6cb37b92-be00-46b8-a6e7-cb5119327a21,update the student with name=alinson with name=alinson donato,UPDATE,student,"""{\""name\"": \""Alinson Donato\""}""","""{\""name\"": \""Alinson\""}""",2,ORIGINAL
ADD,SQL_Injection,"""{'student': 'student'}""","""{}""",,250b00b8-9ea4-4732-9731-d23099436be6,"create student with name="" or 1=1); drop table students; --""",ADD,student,"""{\""name\"": \""or 1=1)\"", \""table\"": \""STUDENTS\""}""","""{}""",2,ORIGINAL
UPDATE,Show,"""{}""","""None""",,9d9da245-df06-4c9f-a8db-2340d016ab5a,"update a show with name metallica, replace date with 10/22/2024",UPDATE,show,"""{\""date\"": \""10/22/2024\""}""","""{\""name\"": \""metallica\""}""",2,ORIGINAL
READ,Shows,"""{'shows': 'shows'}""","""{}""",,0ab0881e-4c6d-4eb9-a698-b749b765cd99,get all shows,READ,show,"""{}""","""{}""",0,ORIGINAL
ADD,Student,"""{'table': 'students'}""","""{}""",,3eec4a5a-e7b4-4b8f-bdff-e8b8b40a9b37,"create student with name="" or 1=1}; drop table students; --""",ADD,student,"""{\""name\"": \""1=1\"", \""table\"": \""STUDENTS\""}""","""{}""",2,ORIGINAL
ADD,Student,"""{'table': 'students'}""","""{}""",,04850b72-1b34-4fae-858c-ef9a865c6c46,"create student with name=""' or 1=1; drop table students; --""",ADD,student,"""{\""name\"": \""1=1\"", \""table\"": \""STUDENTS\""}""","""{}""",2,ORIGINAL
ADD,Student,"""{'table': 'student'}""","""{}""",,ab197b78-3d4d-41fd-b266-94d30b066f4e,"create student with name=""' or 1=1; drop table student; --""",ADD,student,"""{\""name\"": \""1=1\"", \""table\"": \""STUDENT\""}""","""{}""",2,ORIGINAL
ADD,Article,"""{'title': 'experimental framework, simulation, benchmark'}""","""{}""",,08c384aa-bf07-4b1c-b61d-a7cf84d75e5c,"add an article with title='experimental framework, simulation, benchmark'",ADD,article,"""{\""title\"": \""Experimental framework, Simulation, Benchmark\""}""","""{}""",1,ORIGINAL
ADD,Student,"""{'name': ' or 1=1', 'table': 'students'}""","""{}""",,e1e9d60a-80eb-40c3-8f5e-2cbf3277e03d,create student with name=' or 1=1; drop table students; --',ADD,student,"""{\""name\"": \""1=1\"", \""table\"": \""STUDENTS\""}""","""{}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,0defb414-43d3-4172-826e-ef3b09f22a78,"update the article with id=1, setting the
year=2020",UPDATE,article,"""{\""year\"": \""2020\""}""","""{\""id\"": \""1\""}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,bad35d0d-77d0-4a30-a575-c1df535bb2ea,"update the article with id=2, setting the
author='zé das couves'",UPDATE,article,"""{\""author\"": \""Z\u00e9 das Couves\""}""","""{\""id\"": \""2\""}""",2,ORIGINAL
UPDATE,Article,"""{}""","""None""",,6fffbad0-1f06-4d38-88a2-df6cdd8ae6cf,"update the article with id=3, setting the
year=2020",UPDATE,article,"""{\""year\"": \""2020\""}""","""{\""id\"": \""3\""}""",2,ORIGINAL
ADD,Student,"""{'student': 'robert'}""","""{}""",,71999968-ad9a-472d-997c-1662b94f3793,"create student with name=""robert'); drop table students; --""",ADD,student,"""{\""name\"": \""Robert\"", \""table\"": \""STUDENTS\""}""","""{}""",2,ORIGINAL
ADD,Student,"""{'student': 'robert'}""","""{}""",,0fb9c31c-fec3-4fbb-9bbb-6baf56d430ae,"create student with name=""robert' and 1=1); drop table students; --""",ADD,student,"""{\""name\"": \""Robert\"", \""table\"": \""STUDENTS\""}""","""{}""",2,ORIGINAL
