processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
DELETE,Consider_a_high_farm_hasantheringenuo_______n_Mighty_LLC__enhancing_instruction_setback_to_support_myrtlets_sustainability_orphanedd___ABC_Newsletter_representatives__we_have_an_HTML_file_and,{},{},,52c6da5f-0265-4087-bb84-9536029612d9,kill all klingons,DELETE,klingon,{},{},0,ORIGINAL
ADD,equipment,"{'name': 'engine', 'sector': 'generators'}",{},,ed5fb41d-fa90-4e80-812e-ba82235624e7,add equipment with name = 'engine' and sector = 'generators',ADD,equipment,"{""name"": ""Engine"", ""sector"": ""Generators""}",{},2,ORIGINAL
ADD,equipment,"{'sector': 'metal shaping', 'manager': 'anderson smith'}",{},,13c60dab-0459-416b-8f10-f47ea40ea98e,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",ADD,equipment,"{""name"": ""Furnace"", ""sector"": ""Metal shaping"", ""manager"": ""Anderson Smith""}",{},3,ORIGINAL
READ,equipment,{},{},,4efcc52f-dbe0-4941-b3a0-24b1dda2def3,list equipment,READ,equipment,{},{},0,ORIGINAL
,None,None,None,,22b64b36-8f30-4f6e-a400-79eab47e2073,"list equipment, filtering by name starting with 'en'",READ,equipment,{},"{""name"": ""En""}",1,ORIGINAL
UPDATE,equipment,{},None,,b658594e-7908-4eb1-944d-392a6c344a96,"for the equipment with name = 'furnace', change manager to 'jane cooper'",UPDATE,equipment,"{""manager"": ""Jane Cooper""}","{""name"": ""Furnace""}",2,ORIGINAL
DELETE,i,"{'equipment': ""whose sector is 'generators""}",{},,2dbad87a-8502-4d09-9bd0-9643a5799455,please delete equipment whose sector is 'generators',DELETE,equipment,{},"{""sector"": ""Generators""}",1,ORIGINAL
ADD,person,{'name': 'chuck'},{},,de57f85d-0fbb-4adf-a539-2df041bc2ac4,add person with name='chuck',ADD,person,"{""name"": ""chuck""}",{},1,ORIGINAL
READ,person,{},{},,2ac1802c-a1b0-43a1-93f9-83b33dd7ea19,get all persons,READ,person,{},{},0,ORIGINAL
READ,person,{'name': 'chuck'},{},,3bb3e087-3718-472e-bd21-1ed4243fef6e,get all person with name chuck,READ,person,{},"{""name"": ""chuck""}",1,ORIGINAL
ADD,article,{'title': 'quantum machine learning'},{},,2200e124-51e4-48a0-b431-959fd52e83c1,add an article with title='quantum machine learning',ADD,article,"{""title"": ""Quantum Machine Learning""}",{},1,ORIGINAL
UPDATE,article,{},None,,374f47bb-f683-4216-ba30-06cfa2f19cbf,"update the article with id=1, setting the year=2021.",UPDATE,article,"{""year"": ""2021""}","{""id"": ""1""}",2,ORIGINAL
DELETE,article,{'year': '2021'},{},,116a6066-5d5d-485d-b6e4-3d50be77fff9,delete all articles with year=2021.,DELETE,article,{},"{""year"": ""2021""}",1,ORIGINAL
ADD,show,"{'name': ""paul di'anno""}",{},,caff7f77-9c4d-465d-bd4e-8b949b64e912,add show with name=paul di'anno,ADD,show,"{""name"": ""Paul Di'Anno""}",{},1,ORIGINAL
READ,results,{'results': ''},{},,c5c5a722-ae82-4ea0-8905-4dc5b0816789,show me the results,READ,results,{},{},0,ORIGINAL
READ,a,{'shows': ''},{},,9694285a-ff98-48ca-99b8-73bfc85f2a0f,get all shows_,READ,show,{},{},0,ORIGINAL
READ,None,None,None,,03d692aa-d4f4-4a24-9fa3-3cd22be88e1a,get the show_,READ,show,{},{},0,ORIGINAL
READ,a,{'shows': ''},{},,ad45fc66-bdfa-49f5-8e2a-1bf862eb205d,show me all shows_,READ,show,{},{},0,ORIGINAL
READ,None,None,None,,83efdbf3-103b-4e12-af37-9aa32cb2872d,show me all show_,READ,show,{},{},0,ORIGINAL
READ,show,{'shows': ''},{},,b993f437-1eba-479d-8955-fe2940a9267c,show me the shows_,READ,show,{},{},0,ORIGINAL
,None,None,None,,c0d93514-3238-45e7-9d12-0cf29e41ead3,show shows_,READ,show,{},{},0,ORIGINAL
READ,student,{},{},,14739b7e-64d0-4be5-9a3d-37f5a86fae12,show students or whatever,READ,student,{},{},0,ORIGINAL
ADD,a,{'student': 'joão daniel'},{},,ea303a5a-b13c-4a18-a1f2-f285fd4b87e5,add student joão daniel,ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
READ,show,{'shows': ''},{},,82745193-b93c-4718-85eb-f039acfe63ba,show me all shows,READ,show,{},{},0,ORIGINAL
ADD,class,{'name': 'estrutura de dados”'},{},,35456038-c97c-4ca5-b57d-25e4625376a9,add class with name=“estrutura de dados”,ADD,class,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,488dd976-6210-487e-acb5-4cae94c039dd,add student with name joão daniel,ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
ADD,class,{'name': 'estrutura de dados’'},{},,d227845a-f3bd-4183-8d3d-de570b66eb18,add class with name=‘estrutura de dados’,ADD,class,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
ADD,class,{'name': 'estrutura de dados'},{},,8c992c9a-7b6f-42d8-b8dc-919af9d1aa16,add class with name=estrutura de dados,ADD,class,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,479a03c0-d81c-46e5-9575-b60fd979e2f4,"add student with name = ""joão daniel""",ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
ADD,a,{'name': 'joão daniel'},{},,69ecd42b-2fba-4885-b959-c5adb83be558,add student with name = 'joão daniel',ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
ADD,student,{'name': 'joao daniel'},{},,51c6f8e5-33fd-4528-b1e6-d428bf5558f6,add student with name = 'joao daniel',ADD,student,"{""name"": ""Joao Daniel""}",{},1,ORIGINAL
ADD,student,{'name': 'estrutura de dados’'},{},,52d19a12-3b8f-4346-84fa-9dd1e6bebf98,add student with name=‘estrutura de dados’,ADD,student,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
READ,student,{},{},,42d412ef-4b01-419c-8a3a-f791779b8ade,"plese, show students",READ,student,{},{},0,ORIGINAL
READ,student,{},{},,9d730227-5872-4cb6-b316-3d3bd593a8d9,would you please show students,READ,student,{},{},0,ORIGINAL
READ,student,{},{},,db2bb112-7df3-4a02-9cec-03f9251ff3d9,would you please show me students,READ,student,{},{},0,ORIGINAL
READ,student,{},{},,f50546ba-eb8d-401d-a7d9-7e09ab7bf648,would you please show me all students you have,READ,student,{},{},0,ORIGINAL
DELETE,a,{'name': 'paul dianno'},{},,d41317fb-5352-46fc-b50b-5a006d6e3fed,delete a show with name=paul dianno,DELETE,show,{},"{""name"": ""Paul DiAnno""}",1,ORIGINAL
ADD,a,"{'name': ""paul di'anno"", 'date': '01/27/2023'}",{},,6884352b-6e3f-4e74-9cf5-cf26115c1d13,add a show with name = paul di'anno and date = 01/27/2023,ADD,show,"{""name"": ""Paul Di'Anno"", ""date"": ""01/27/2023""}",{},2,ORIGINAL
UPDATE,article,{},None,,72f13274-ee0c-401e-b3aa-815d7c9a6b40,"update the article with id=4, setting the email=alinson.donato@gmail.com",UPDATE,article,"{""email"": ""alinson.donato@gmail.com""}","{""id"": ""4""}",2,ORIGINAL
READ,student,{'id': '4'},{},,34009a07-4fc1-4398-a7af-206334822961,get student with id=4,READ,student,{},"{""id"": ""4""}",1,ORIGINAL
ADD,show,"{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}",{},,8fe03948-4dad-4f10-951f-5eb69f1006dc,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",ADD,show,"{""name"": ""Renegados"", ""date"": ""01/28/2023"", ""place"": ""Centro Cultural BNB""}",{},3,ORIGINAL
READ,student,{},{},,43111ce2-b098-4f5a-9165-85c8f27aa6f3,get student with email=alinson.donato@gmail.com,READ,student,{},"{""email"": ""alinson.donato@gmail.com""}",1,ORIGINAL
UPDATE,student,{},None,,4461ce7c-765e-4396-b290-771a282244ac,"update the student with id=4, setting the email=alinson.donato@gmail.com",UPDATE,student,"{""email"": ""alinson.donato@gmail.com""}","{""id"": ""4""}",2,ORIGINAL
ADD,show,"{'name': 'metallica', 'date': '02/30/2023', 'place': 'castelao'}",{},,77f73e3d-ab1e-4e5e-84ac-16ce4e90b0b7,"add show with name = metallica, and date = 02/30/2023 and place = castelao",ADD,show,"{""name"": ""Metallica"", ""date"": ""02/30/2023"", ""place"": ""Castelao""}",{},3,ORIGINAL
ADD,a,"{'student': 'with', 'name': 'donato'}",{},,79714b79-388b-4446-8312-5d3ec56cf445,add student with name=donato,ADD,student,"{""name"": ""Donato""}",{},1,ORIGINAL
ADD,student,{'name': 'donato'},{},,8cadb55e-85ee-4a34-a465-da05dcaec9eb,"add student with name=donato, email=alinson.donato@prf.gov.br",ADD,student,"{""name"": ""Donato"", ""email"": ""alinson.donato@prf.gov.br""}",{},2,ORIGINAL
DELETE,student,{},{},,4023c1dc-9f78-4350-8b3f-142291f66452,delete the student with email=alinson.donato@prf.gov.br,DELETE,student,{},"{""email"": ""alinson.donato@prf.gov.br""}",1,ORIGINAL
UPDATE,student,{'student': 'alinson'},{},,0ecdcbbc-55c5-4b76-947b-9d8a4da3ca10,update the student with name=alinson with name=alinson donato,UPDATE,student,"{""name"": ""Alinson Donato""}","{""name"": ""Alinson""}",2,ORIGINAL
ADD,student,{'table': 'students; --'},{},,abd5335d-21f5-4558-ab2f-9666acd8c12e,"create student with name="" or 1=1); drop table students; --""",ADD,student,"{""name"": ""or 1=1)"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
UPDATE,a,{},None,,81eb0758-8e8f-4b9f-ac9b-b2746c300ee1,"update a show with name metallica, replace date with 10/22/2024",UPDATE,show,"{""date"": ""10/22/2024""}","{""name"": ""metallica""}",2,ORIGINAL
READ,show,{},{},,8f7e37f8-ac21-4fe5-8084-0c8e3f910718,get all shows,READ,show,{},{},0,ORIGINAL
ADD,student,{'table': 'students; --'},{},,40d0b597-a80b-4d37-b87e-c9cb03b47d65,"create student with name="" or 1=1}; drop table students; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,student,{'table': 'students; --'},{},,dbbef41b-e881-4e9a-837c-10bae96dcb3f,"create student with name=""' or 1=1; drop table students; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,student,{'table': 'student; --'},{},,9e1941b0-4b6d-4dc6-be55-5c938b75ac0a,"create student with name=""' or 1=1; drop table student; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENT""}",{},2,ORIGINAL
ADD,article,"{'title': 'experimental framework', 'simulation': '', 'benchmark': ''}",{},,4d72dc07-f7e1-4cc2-adad-a1c5ed562477,"add an article with title='experimental framework, simulation, benchmark'",ADD,article,"{""title"": ""Experimental framework, Simulation, Benchmark""}",{},1,ORIGINAL
ADD,student,{'table': 'students; --'},{},,1fa77dd0-8c82-4732-b6df-2d4aab274972,create student with name=' or 1=1; drop table students; --',ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
UPDATE,article,{},None,,5ee5c835-6dbf-45bb-9caa-67cc3d89c96f,"update the article with id=1, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",2,ORIGINAL
UPDATE,article,{},None,,03ea168f-884a-48d7-b62c-5bb3137a4abe,"update the article with id=2, setting the
author='zé das couves'",UPDATE,article,"{""author"": ""Zé das Couves""}","{""id"": ""2""}",2,ORIGINAL
UPDATE,article,{},None,,317e0414-0755-4b45-bf10-a0ce0bdf4c8e,"update the article with id=3, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""3""}",2,ORIGINAL
ADD,student,"{'name': ""robert'); drop table students; --""}",{},,453eb321-06b5-4ca4-b1bd-13382e912766,"create student with name=""robert'); drop table students; --""",ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,student,"{'name': 'robert', 'table': 'students; --'}",{},,474be5a3-169d-452c-a440-459bc1eef9d1,"create student with name=""robert' and 1=1); drop table students; --""",ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,a,{None: 'com'},{},,d0d8a1bc-146f-4210-984f-52b379c1821a,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,student,{'student': 'com'},{},,468bc9e1-1e88-4632-a668-17256e6a517c,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""database"": ""MANAGEDSYS_WEB""}",{},2,ORIGINAL
ADD,student,{'_': 'com'},{},,6b5b2b4d-4250-4a3b-92a1-5752b4d835d3,create student with email=amg@gmail.com,ADD,student,"{""email"": ""amg@gmail.com""}",{},1,ORIGINAL
,None,None,None,,7f148c1d-b3e2-4234-a07b-46d539c2b3c7,show tables,READ,tables,{},{},0,ORIGINAL
ADD,name,{},{},,bff91397-c010-4770-8f41-2df3be949221,add asdfud with name='john doe',ADD,NaN,{},{},0,ORIGINAL
ADD,sk,{'name': 'john doe'},{},,befb4cdf-2bf9-4f38-97b5-7952fdb5a46f,add sku with name='john doe',ADD,sku,"{""name"": ""John Doe""}",{},1,ORIGINAL
,None,None,None,,bde3d4cd-3024-4455-bbc6-b4f5a621f2e8,show skus,READ,sku,{},{},0,ORIGINAL
ADD,elf,"{'name': 'galadriel', 'type': 'forest'}",{},,64ec8048-00c2-48f0-9df4-7f67d077e330,add elf with name='galadriel' and type='forest',ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest""}",{},2,ORIGINAL
ADD,elf,{'elf': 'galadriel'},{},,34d4c48d-71f2-4711-8a88-0bb6cd34d7e9,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",{},5,ORIGINAL
ADD,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},,c6a209b3-161a-4677-842e-3c40643a53d7,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",{},5,ORIGINAL
ADD,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'power': 'perception'}",{},,de5648dd-d18b-4a10-ba97-d7de7eb1c572,"add elf with name='galadriel', type='forest', age='1247', power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""power"": ""Perception""}",{},4,ORIGINAL
ADD,elf,{'elf': 'galadriel'},{},,9bfb0535-6271-4b75-8689-6ff57c888efc,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ring"": ""type='Water' and power='Perception""}",{},4,ORIGINAL
ADD,elf,"{'ringtype': 'water', 'power': 'perception'}",{},,03282c9b-882b-4893-9e8d-b994722d64f0,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",{},5,ORIGINAL
READ,student,{'name': 'eliakim'},{},,b1d989e7-3501-4ccb-b859-a7669355ca88,get student with name=eliakim',READ,student,{},"{""name"": ""Eliakim""}",1,ORIGINAL
ADD,student,{'name': 'anderson'},{},,8300c5a5-253b-494c-b680-3196029236cf,include student with name=anderson,ADD,student,"{""name"": ""Anderson""}",{},1,ORIGINAL
ADD,student,{'name': 'eliakim'},{},,ba605d20-58bf-4272-a682-a1229fb7d9f1,include student with name=eliakim,ADD,student,"{""name"": ""Eliakim""}",{},1,ORIGINAL
READ,student,{},{},,7451040b-add9-4fc1-bf58-c4361c409bad,list students,READ,student,{},{},0,ORIGINAL
ADD,article,{'title': 'a no'},{},,afdb142e-ab8d-4171-93bc-67af45518e74,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',ADD,article,"{""title"": ""análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas""}",{},1,ORIGINAL
ADD,article,"{'code': 'to', 'source': 'code changes'}",{},,59710e28-a787-4438-b372-be014e718e6b,add an article with title = 'crop: linking code reviews to source code changes',ADD,article,"{""title"": ""CROP: Linking Code Reviews to Source Code Changes""}",{},1,ORIGINAL
UPDATE,article,{},None,,5053f0f4-08b0-4651-a025-6a1502840bab,"update the article with id=4, setting the year=2018",UPDATE,article,"{""year"": ""2018""}","{""id"": ""4""}",2,ORIGINAL
DELETE,article,{'year': '2018'},{},,0c61cad4-ad97-42b1-9ee4-7b5dbcca7b6f,delete all articles with year=2018.,DELETE,article,{},"{""year"": ""2018""}",1,ORIGINAL
ADD,article,{'title': 'dealing with iot defiant components'},{},,b8981be9-3588-4e06-a224-9eef1c764dbf,add an article with title = 'dealing with iot defiant components',ADD,article,"{""title"": ""Dealing with IoT Defiant Components""}",{},1,ORIGINAL
UPDATE,article,{},None,,9901441a-30fb-42a4-8d9e-501ebabd00a4,"update the article with id=1, setting the year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",2,ORIGINAL
UPDATE,article,{},None,,5ba9f91e-e588-48f4-95fd-a3bc8ab0b706,"update the article with id=5, setting the author='adrilene fonseca'",UPDATE,article,"{""author"": ""Adrilene Fonseca""}","{""id"": ""5""}",2,ORIGINAL
DELETE,article,{'author': 'zé das couves'},{},,fb676c17-3e41-4264-9319-1b37cd0d324c,delete all articles with author=zé das couves,DELETE,article,{},"{""author"": ""Zé das Couves""}",1,ORIGINAL
ADD,article,{'intents': ' an in-depth empirical study on software refactoring in modern code review'},{},,7239b188-22cb-4466-9aef-07d6e972daa7,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',ADD,article,"{""title"": ""Behind the intents: An in-depth empirical study on software refactoring in modern""}",{},1,ORIGINAL
UPDATE,article,{},None,,a22956fc-a3ee-4872-a1ec-8413e3f900b7,"update the article with id=6, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""6""}",2,ORIGINAL
ADD,student,{'name': 'matheus freitas'},{},,f3b06495-566a-45f9-8fa9-a236e71f1821,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",ADD,student,"{""name"": ""Matheus Freitas"", ""email"": ""fernandes.matheus@aluno.uece.b""}",{},2,ORIGINAL
READ,a,{'student': ''},{},,1f45da79-5b4e-4fa3-9244-a8b2b1513762,show me all student,READ,student,{},{},0,ORIGINAL
ADD,article,"{'title': 'building microservices: using an api gateway', 'author': 'chris richardson'}",{},,7242bb15-9b0a-4d7d-8aef-7db11d2f389c,"add an article with title=building microservices: using an api gateway, author=chris richardson",ADD,article,"{""title"": ""Building Microservices: Using an API Gateway"", ""author"": ""Chris Richardson""}",{},2,ORIGINAL
ADD,article,"{'introduction': 'to', 'article': 'microservices'}",{},,00d66ea9-542f-447f-9f98-10cce8b44a38,"add an article with title=introduction to microservices, author=chris richardson",ADD,article,"{""title"": ""Introduction to MIcroservices"", ""author"": ""Chris Richardson""}",{},2,ORIGINAL
UPDATE,article,{},None,,1915009a-5675-43f3-99ac-23ac8b939899,"update the article with id=7, setting the year=2018",UPDATE,article,"{""year"": ""2018""}","{""id"": ""7""}",2,ORIGINAL
ADD,subject,"{'name': 'data structures', 'professor': 'ana luiza'}",{},,606d08b9-de5b-4325-9f57-1a9e5f5b0f5e,"add a subject with name=""data structures"" and professor=""ana luiza""",ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""Ana Luiza""}",{},2,ORIGINAL
ADD,a,"{'name': 'data structures', 'professor': 'josé negreiros'}",{},,150ac773-f1d2-42b1-9102-702dba8f5bb4,"add a subject with name=""data structures"" and professor=""josé negreiros""",ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""José Negreiros""}",{},2,ORIGINAL
READ,subject,{},{},,c2449991-680a-4d16-85ef-f3851344ad21,get subject,READ,subject,{},{},0,ORIGINAL
ADD,a,"{'subject': 'with name ""linear algebra', 'professor': 'thelmo pontes'}",{},,d8a35835-d3cf-42d9-adac-e21a9ec67a5c,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",ADD,subject,"{""name"": ""Linear Algebra"", ""professor"": ""Telmo Pontes""}",{},2,ORIGINAL
UPDATE,subject,{},None,,0390a30c-a137-40c0-a640-a0aa956a9249,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",UPDATE,subject,"{""professor"": ""Thelmo Pontes""}","{""name"": ""Linear Algebra""}",2,ORIGINAL
UPDATE,subject,{},None,,842f02d3-fa35-4aae-a2a3-3071ca752465,"update the subject with id=3, setting professor=""thelmo pontes""",UPDATE,subject,"{""professor"": ""Thelmo Pontes""}","{""id"": ""3""}",2,ORIGINAL
UPDATE,subject,{},None,,45816dd6-5385-42ee-8e7b-09222b2ea90c,"update the subject where name=""data structures"", setting semester=""2023.1""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",2,ORIGINAL
READ,subject,{},{},,046896eb-cabe-4ce6-92f3-66b796cb5a86,get subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,8ba37407-8bd0-4fb4-aa6c-29312594d4e6,"update the subject with name=""data structures"", setting semester=""2023.1""",UPDATE,subject,"{""semester"": ""2023.1""}","{""name"": ""Data Structures""}",2,ORIGINAL
UPDATE,subject,{},None,,533d10d7-5128-4005-bf0e-700cc2a9ac8d,"update the subject where name=""data structures"", settingthe semester=""2023.1""",UPDATE,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,d0b356b9-c484-4833-ac59-90f316bdaae6,"update the subject where name=""data structures"", setting the semester=""2023.1""",UPDATE,subject,"{""semester"": ""2023.1""}","{""name"": ""Data Structures""}",2,ORIGINAL
UPDATE,subject,{},None,,7379f83e-3654-474a-9460-12bb1adda95e,"update the subject where semester=""2023.1"", setting name=""data structures""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",2,ORIGINAL
ADD,a,{'name': 'brazilian history'},{},,02b35576-eb0b-4a34-b634-2e543073eeb0,add a subject with name='brazilian history',ADD,subject,"{""name"": ""Brazilian History""}",{},1,ORIGINAL
READ,subject,{},{},,ad3568a1-22b6-465a-8f71-0c7509b2fc86,get all subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,9e62eee4-af62-4a90-9ad2-ddb2240de5a4,"update subject with id=4, setting the main reference to 'brasil, uma história'",UPDATE,subject,"{""main_reference"": ""to 'Brasil, uma História""}","{""id"": ""4""}",2,ORIGINAL
READ,pizza,{},{},,d453428c-7235-41f4-b856-ed70c9734a4e,get pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,pizza,{'flavour': 'pepperoni'},{},,676c6e47-7ecc-4042-8f97-874238f0ed92,add a pizza with flavour='pepperoni',ADD,pizza,"{""flavour"": ""pepperoni""}",{},1,ORIGINAL
READ,None,None,None,,7b8711a3-2b2d-4864-9f8e-08372799d16c,show pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,ice,{'flavour': 'vanilla'},{},,4614824f-c735-4093-a388-2a1eb3da38a1,add a ice cream with flavour=vanilla,ADD,ice_cream,"{""flavour"": ""vanilla""}",{},1,ORIGINAL
,None,None,None,,c2dfe525-d565-4d12-b4b5-f9b15819a1d1,show ice creams,READ,ice_cream,{},{},0,ORIGINAL
READ,ice,{'cream': ''},{},,f4cb2929-dfcc-4649-9d26-a4093cf1251a,show me all ice cream,READ,ice_cream,{},{},0,ORIGINAL
ADD,student,{'name': 'sergio'},{},,0619914e-47a1-4b5b-923e-d72ce11831b5,add student with name=sergio,ADD,student,"{""name"": ""Sergio""}",{},1,ORIGINAL
READ,student,{'name': 'sergii'},{},,a7957b51-01da-4f5b-8c8d-986d8010141d,show me student where name=sergii,READ,student,{},"{""name"": ""sergii""}",1,ORIGINAL
READ,student,{'name': 'sergio'},{},,416f3ab2-2068-4abb-b901-cb712367eea5,show me student where name=sergio,READ,student,{},"{""name"": ""Sergio""}",1,ORIGINAL
READ,student,{'name': 'sergio; drop students'},{},,a41bbdb6-51c1-4866-a874-3a12747618c7,show me student where name=sergio; drop students,READ,student,{},"{""name"": ""Sergio""}",1,ORIGINAL
READ,student,{'name': 'sergio; drop students'},{},,400fbee4-e031-4b22-8f0e-2895af20b40f,show me student where name='sergio; drop students',READ,student,{},"{""name"": ""Sergio""}",1,ORIGINAL
ADD,student,{'name': 'injection;drop students'},{},,59eac87a-45d7-44e4-82ed-14f22628057d,add students where name=injection;drop students,ADD,student,"{""name"": ""Injection""}",{},1,ORIGINAL
ADD,a,{'name': 'injection;drop students'},{},,5650686e-1d4a-42e3-9f68-891bf7dadb4c,add students where name='injection;drop students',ADD,student,"{""name"": ""Injection;DROP students""}",{},1,ORIGINAL
DELETE,i,{'name': 'injection'},{},,93dd4344-253e-42a6-8d1c-e8aabcce2b22,delete student name=injection,DELETE,student,{},"{""name"": ""Injection""}",1,ORIGINAL
DELETE,student,{'name': 'injection;drop students;'},{},,561d36de-d23b-4e47-b155-9cef05b078be,delete student name='injection;drop students;',DELETE,student,{},"{""name"": ""Injection""}",1,ORIGINAL
DELETE,student,{'name': 'injection;drop students'},{},,6a972e79-0aa2-422e-8ad6-8e7a72b3dfb4,delete student name='injection;drop students',DELETE,student,{},"{""name"": ""Injection;DROP students""}",1,ORIGINAL
DELETE,student,{'name': '--injection;drop students'},{},,666a49d5-2e71-49cf-937c-596ff3f8ae3f,delete student name='--injection;drop students',DELETE,student,{},"{""name"": ""--Injection;DROP students""}",1,ORIGINAL
UPDATE,article,{},None,,988b1077-da37-48a0-b188-bfac7a114676,"update the article with id=9, setting the author=darcio",UPDATE,article,"{""author"": ""Darcio""}","{""id"": ""9""}",2,ORIGINAL
UPDATE,article,{},None,,436cebdf-269c-4dcb-ae77-dc2c3d7f20b3,"update the article with id=9, setting the year=darcio",UPDATE,article,"{""year"": ""Darcio""}","{""id"": ""9""}",2,ORIGINAL
UPDATE,article,{},None,,97af1834-03db-4c4f-991f-d30d84d6b861,"update the article with id=9, setting the year=2023",UPDATE,article,"{""year"": ""2023""}","{""id"": ""9""}",2,ORIGINAL
UPDATE,article,{},None,,5dedf6be-0282-4c78-ae4c-159635d0e072,"update the article with id=9, setting the co-author=souza",UPDATE,article,"{""co_author"": ""Souza""}","{""id"": ""9""}",2,ORIGINAL
ADD,article,{'title': 'apis modernas e assincronas com python'},{},,d8aa8ad5-b20c-4725-b91c-cb4307199d70,add an article with title = 'apis modernas e assincronas com python',ADD,article,"{""title"": ""APIs Modernas e Assincronas com Python""}",{},1,ORIGINAL
READ,a,{},{},,61175b68-ab1f-413e-95c7-95348190d234,show me all aricles,READ,NaN,{},{},0,ORIGINAL
READ,entities,{'entities': ''},{},,09239762-1b3c-4037-9f96-5a02405f03fe,get all entities,READ,entities,{},{},0,ORIGINAL
UPDATE,article,{},None,,c809b03a-c559-4bb8-9608-4aed81040f49,"update the article with id=10, setting the year=2023",UPDATE,article,"{""year"": ""2023""}","{""id"": ""10""}",2,ORIGINAL
DELETE,article,{'id': '8'},{},,e4727679-38f2-4fe8-abfe-1511795fadb5,delete all articles with id=8,DELETE,article,{},"{""id"": ""8""}",1,ORIGINAL
