processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
READ,tv,{'equipment': 'equipment'},{},,e441c4b9-f766-4fe2-b28e-c797f6c818f7,list equipment,READ,equipment,{},{},0,ORIGINAL
,None,None,None,,58471a2f-6125-4062-a4e5-61d6ce95809a,"list equipment, filtering by name starting with 'en'",READ,equipment,{},"{""name"": ""En""}",1,ORIGINAL
UPDATE,jane_cooper,{},None,,0a87a5a3-3951-4492-994e-851bd7d61d7d,"for the equipment with name = 'furnace', change manager to 'jane cooper'",UPDATE,equipment,"{""manager"": ""Jane Cooper""}","{""name"": ""Furnace""}",2,ORIGINAL
DELETE,equipment,"{'sector': 'sector', 'generators': 'sector'}",{},,3e3d3495-eae1-48bd-8b62-5aa132fe8af7,please delete equipment whose sector is 'generators',DELETE,equipment,{},"{""sector"": ""Generators""}",1,ORIGINAL
ADD,chuck,"{'person': 'person', 'name': 'name'}",{},,19855eea-1dd1-4087-b40e-3ff442298ebb,add person with name='chuck',ADD,person,"{""name"": ""chuck""}",{},1,ORIGINAL
READ,person,{},{},,26cb6742-c4b8-423d-850e-7528244e2cb8,get all persons,READ,person,{},{},0,ORIGINAL
READ,chuck,"{'person': 'person', 'name': 'name'}",{},,7f25405e-99fe-4cf7-921d-25cb562655d7,get all person with name chuck,READ,person,{},"{""name"": ""chuck""}",1,ORIGINAL
ADD,Quantum_machine_learning,"{""'"": 'quantum'}",{},,b35fdaae-de52-4df7-a7b3-675a104b689d,add an article with title='quantum machine learning',ADD,article,"{""title"": ""Quantum Machine Learning""}",{},1,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,dd9d79d9-000e-403a-a389-b6f7256edc75,"update the article with id=1, setting the year=2021.",UPDATE,article,"{""year"": ""2021""}","{""id"": ""1""}",2,ORIGINAL
DELETE,article,{'year': 'year'},{},,e2bce392-c542-4f37-8d49-1cefd6aff047,delete all articles with year=2021.,DELETE,article,{},"{""year"": ""2021""}",1,ORIGINAL
ADD,show,{'name': 'name'},{},,98f1f9a5-8503-465f-8fbc-b673cf1f67b2,add show with name=paul di'anno,ADD,show,"{""name"": ""Paul Di'Anno""}",{},1,ORIGINAL
READ,a,{'results': 'result'},{},,ec682a92-8c07-4838-99e1-9885f5135408,show me the results,READ,results,{},{},0,ORIGINAL
READ,tv,{'shows': 'shows'},{},,d1f3649f-46d7-422a-8f2d-6e45cb90aa0a,get all shows_,READ,show,{},{},0,ORIGINAL
READ,adobe,{'show': 'show'},{},,cc6bcd54-b6dc-4c14-9b71-3a5ddd4d06b3,get the show_,READ,show,{},{},0,ORIGINAL
READ,tv,{'shows': 'shows'},{},,debbbfb3-c2e9-4d27-9b10-23f08d71cf63,show me all shows_,READ,show,{},{},0,ORIGINAL
READ,a,{'show': 'show'},{},,87048eac-c278-4254-adfc-10dc1584e79e,show me all show_,READ,show,{},{},0,ORIGINAL
READ,tv,{'shows': 'shows_'},{},,2ab938bf-7984-4395-a03a-cb43ec6c34b7,show me the shows_,READ,show,{},{},0,ORIGINAL
DELETE,tv,"{'show': 'show', 'shows': 'show'}",{},,bb06f0dd-b8c1-4dec-b430-ca4b0282983d,show shows_,READ,show,{},{},0,ORIGINAL
READ,e_mail,{'students': 'students'},{},,019f0059-93ea-4a1e-94df-ebe0f643e919,show students or whatever,READ,student,{},{},0,ORIGINAL
ADD,joo_daniel,{'student': 'student'},{},,272e3f4c-d025-4ff3-ba58-cec479010cbc,add student joão daniel,ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
READ,tv,{'shows': 'shows'},{},,d6891992-0075-4c8e-8dad-a87776d3cf4b,show me all shows,READ,show,{},{},0,ORIGINAL
ADD,estrutura_de_dados,"{'class': 'class', 'name': 'name', 'estrutura': 'name', 'dados': 'dados'}",{},,109dd88c-d0de-46a4-ab8f-3e6fda3132e0,add class with name=“estrutura de dados”,ADD,class,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
ADD,joo_daniel,"{'student': 'student', 'name': 'name'}",{},,c66f5bd7-bba0-4457-8b84-b70008f9b102,add student with name joão daniel,ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
ADD,estructura_de_dados,"{'class': 'class', 'name': 'name', 'estrutura': 'name', 'dados': 'dados'}",{},,c3e8d03d-1be9-4cc9-9a37-7d80270a4daa,add class with name=‘estrutura de dados’,ADD,class,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
ADD,estrutura_de_dados,"{'class': 'class', 'name': 'name', 'estrutura': 'name', 'dados': 'dados'}",{},,03c5171a-6300-466c-9c1d-ec729c295388,add class with name=estrutura de dados,ADD,class,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
ADD,joo_daniel,"{'student': 'student', 'name': 'name'}",{},,81fcee3c-67d0-430c-a43d-1fdaf7079703,"add student with name = ""joão daniel""",ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
ADD,joo_daniel,"{'student': 'student', 'name': 'name'}",{},,abdf9c6f-368f-4288-b21e-8dbb263d7383,add student with name = 'joão daniel',ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
ADD,joao_daniel,"{'student': 'student', 'name': 'name'}",{},,fe223b21-f430-4981-8fbd-f05e2f82e80e,add student with name = 'joao daniel',ADD,student,"{""name"": ""Joao Daniel""}",{},1,ORIGINAL
ADD,dados,"{'student': 'student', 'name': 'name', 'estrutura': 'name'}",{},,4689d8be-c123-42db-bac8-a7040612cce9,add student with name=‘estrutura de dados’,ADD,student,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
READ,Plese,{'students': 'plese'},{},,e384d83e-3097-46c5-a8f5-3dcb10d7d969,"plese, show students",READ,student,{},{},0,ORIGINAL
READ,e_mail,{'students': 'students'},{},,e46f7078-4cdc-4e93-8a2a-49363a9180d6,would you please show students,READ,student,{},{},0,ORIGINAL
READ,edmund,{'students': 'students'},{},,5f871939-5046-4734-90e9-94d5246763df,would you please show me students,READ,student,{},{},0,ORIGINAL
READ,st_,{'students': 'you have'},{},,fd41dd4c-38e8-438f-885b-0cb862ac612c,would you please show me all students you have,READ,student,{},{},0,ORIGINAL
DELETE,show,{'name': 'name'},{},,d4015107-79cd-45b3-98d3-8b85549ca355,delete a show with name=paul dianno,DELETE,show,{},"{""name"": ""Paul DiAnno""}",1,ORIGINAL
ADD,alumnus,"{'student': 'student', 'name': 'name'}",{},,020e7f50-e205-4052-8873-1de03e8c21d8,include student with name=alinson,ADD,student,"{""name"": ""Alinson""}",{},1,ORIGINAL
READ,show_me_shows,{'shows': 'shows'},{},,e4bf8c98-5074-4a11-a6d9-ff26f95f6ba9,show me shows,READ,show,{},{},0,ORIGINAL
ADD,show,"{'name': 'name', 'show': 'anno'}",{},,1e0ffe68-745c-4e01-9168-9f5564533e82,add a show with name = paul di'anno and date = 01/27/2023,ADD,show,"{""name"": ""Paul Di'Anno"", ""date"": ""01/27/2023""}",{},2,ORIGINAL
UPDATE,article,"{'email': 'email', '_': ''}",{'id': 'id'},,c4870bfe-1275-4f3c-9fe2-fd585f9582c5,"update the article with id=4, setting the email=alinson.donato@gmail.com",UPDATE,article,"{""email"": ""alinson.donato@gmail.com""}","{""id"": ""4""}",2,ORIGINAL
READ,id,{'student': 'student'},{},,bf33029a-04df-444a-b296-c7d739f87df9,get student with id=4,READ,student,{},"{""id"": ""4""}",1,ORIGINAL
ADD,renegados,"{'show': 'show', 'name': 'name', 'date': 'date', 'place': 'place'}",{},,9d3838a1-726b-4468-8e1f-d200697e2644,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",ADD,show,"{""name"": ""Renegados"", ""date"": ""01/28/2023"", ""place"": ""Centro Cultural BNB""}",{},3,ORIGINAL
READ,e_mail,"{'student': 'student', 'email': 'email', '_': ''}",{},,9046bdeb-cbac-43f6-91e5-59c06ea77cb1,get student with email=alinson.donato@gmail.com,READ,student,{},"{""email"": ""alinson.donato@gmail.com""}",1,ORIGINAL
UPDATE,e_mail,"{'student': 'student', 'id': 'id'}","{'email': 'email', '_': ''}",,f2db55f7-e6d0-47ca-bd21-24a7945af45e,"update the student with id=4, setting the email=alinson.donato@gmail.com",UPDATE,student,"{""email"": ""alinson.donato@gmail.com""}","{""id"": ""4""}",2,ORIGINAL
ADD,metallica,"{'show': 'name', 'metallica': 'metallica'}",{},,2e3dda7d-ad60-4eeb-b908-29f790e2299a,"add show with name = metallica, and date = 02/30/2023 and place = castelao",ADD,show,"{""name"": ""Metallica"", ""date"": ""02/30/2023"", ""place"": ""Castelao""}",{},3,ORIGINAL
ADD,adolescent,"{'student': 'student', 'name': 'name', 'donato': 'name'}",{},,e552c43a-53f3-4eec-8a17-cc9b3061a1ce,add student with name=donato,ADD,student,"{""name"": ""Donato""}",{},1,ORIGINAL
ADD,e_mail,"{'student': 'student', 'name': 'name', 'donato': 'name', 'email': 'name', '_': ''}",{},,d09c5afe-fdf7-4422-bcc1-b3bdeadacaa2,"add student with name=donato, email=alinson.donato@prf.gov.br",ADD,student,"{""name"": ""Donato"", ""email"": ""alinson.donato@prf.gov.br""}",{},2,ORIGINAL
DELETE,student,"{'email': 'email', '_': ''}",{},,0599d521-afd2-4ed8-ab42-ff833f9c9f29,delete the student with email=alinson.donato@prf.gov.br,DELETE,student,{},"{""email"": ""alinson.donato@prf.gov.br""}",1,ORIGINAL
UPDATE,alanson_donato,{},None,,a1c65e52-e321-43cb-9b25-79e9dc7b1d7a,update the student with name=alinson with name=alinson donato,UPDATE,student,"{""name"": ""Alinson Donato""}","{""name"": ""Alinson""}",2,ORIGINAL
ADD,table_students,"{'student': 'student', 'students': 'students'}",{},,a9571b97-eb57-49a1-9838-71a40f3750ad,"create student with name="" or 1=1); drop table students; --""",ADD,student,"{""name"": ""or 1=1)"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
UPDATE,metallica,"{'show': 'show', 'name': 'name', 'metallica': 'metallica'}",{},,14e03f9f-8664-40a0-a887-90dc62cb7090,"update a show with name metallica, replace date with 10/22/2024",UPDATE,show,"{""date"": ""10/22/2024""}","{""name"": ""metallica""}",2,ORIGINAL
READ,tv,{'shows': 'shows'},{},,060859c4-fd11-4725-936d-1ecd4f1529d6,get all shows,READ,show,{},{},0,ORIGINAL
ADD,table_students,"{'student': 'student', 'students': 'students'}",{},,ba6207cf-0f6b-453b-ad6e-6baac5e6c702,"create student with name="" or 1=1}; drop table students; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,table_students,"{'student': 'student', 'students': 'students'}",{},,9252ef72-a362-43af-9237-22d64490eab3,"create student with name=""' or 1=1; drop table students; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,table_student,{'student': 'student'},{},,0dd80456-12c1-4fea-8c64-962f89f9811e,"create student with name=""' or 1=1; drop table student; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENT""}",{},2,ORIGINAL
ADD,experimental_framework,"{'simulation': 'simulation', 'benchmark': 'simulation'}",{},,9878773a-22ab-4119-8cd9-f32beca2b9a6,"add an article with title='experimental framework, simulation, benchmark'",ADD,article,"{""title"": ""Experimental framework, Simulation, Benchmark""}",{},1,ORIGINAL
ADD,table_students,"{'student': 'student', 'students': 'students'}",{},,4c1669cf-52b0-4936-b1d1-6a033a79e97d,create student with name=' or 1=1; drop table students; --',ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,f8e1f986-946b-4364-8d6b-aa14bdf97033,"update the article with id=1, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",2,ORIGINAL
UPDATE,article,"{'author': 'author', 'article': 'ze'}",{'id': 'id'},,18fc8821-6d94-45ff-88c0-5e008a873b66,"update the article with id=2, setting the
author='zé das couves'",UPDATE,article,"{""author"": ""Zé das Couves""}","{""id"": ""2""}",2,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,34010a34-8c70-420b-b6c3-473dc0e49fb2,"update the article with id=3, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""3""}",2,ORIGINAL
ADD,table_students,"{'student': 'student', 'students': 'students'}",{},,61aa6bb4-3e6e-4413-b56d-a71111b8fe30,"create student with name=""robert'); drop table students; --""",ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,table_students,"{'student': 'student', 'students': 'students'}",{},,a2822fb0-f38e-4557-8300-86b732ff4669,"create student with name=""robert' and 1=1); drop table students; --""",ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,drop_table_students,"{'student': 'student', 'students': 'students'}",{},,1e9296dd-84ea-4cea-9efa-7a4c44e56e2b,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,managedsys_web,"{'student': 'student', '_': '', 'managedsys_web': 'com'}",{},,c7ff6ff2-e622-4e67-822c-47946105171d,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""database"": ""MANAGEDSYS_WEB""}",{},2,ORIGINAL
ADD,e_mail,"{'student': 'student', 'email': 'email', '_': ''}",{},,70a62210-4c21-4a37-b37c-2410172c0a41,create student with email=amg@gmail.com,ADD,student,"{""email"": ""amg@gmail.com""}",{},1,ORIGINAL
,None,None,None,,3b9fc4b0-249b-497f-abc1-e61ec6f54cc5,show tables,READ,tables,{},{},0,ORIGINAL
ADD,Asdfud,"{""'"": 'asdfud'}",{},,a9ebcd71-a0da-4b67-89b5-be997b627242,add asdfud with name='john doe',ADD,NaN,{},{},0,ORIGINAL
ADD,sku,{'name': 'name'},{},,8f8bdfec-dfda-4204-9ae8-1c616c3743e8,add sku with name='john doe',ADD,sku,"{""name"": ""John Doe""}",{},1,ORIGINAL
DELETE,sku,{'show': 'show'},{},,b3844709-3a02-40f7-b60d-c6be179c3a58,show skus,READ,sku,{},{},0,ORIGINAL
ADD,forest,"{'elf': 'elf', 'name': 'name', 'forest': 'galadriel'}",{},,adb45c9b-af76-472b-8c7e-7daffdad05cb,add elf with name='galadriel' and type='forest',ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest""}",{},2,ORIGINAL
ADD,elf,"{'name': 'name', 'elf': 'galadriel'}",{},,738ef521-412a-44b9-a284-1c89569a86e7,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",{},5,ORIGINAL
ADD,elf,"{'name': 'name', 'elf': 'galadriel'}",{},,2d6a1fff-f749-479b-aff3-9b7c1df32be8,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",{},5,ORIGINAL
ADD,elf,"{'name': 'name', 'elf': 'galadriel'}",{},,0fc07202-ebbc-498c-bbf9-6cfb87be61fc,"add elf with name='galadriel', type='forest', age='1247', power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""power"": ""Perception""}",{},4,ORIGINAL
ADD,elf,"{'name': 'name', 'elf': 'galadriel'}",{},,58caff71-8d85-476b-b0aa-b43500c76451,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ring"": ""type='Water' and power='Perception""}",{},4,ORIGINAL
ADD,elf,"{'name': 'name', 'galadriel': 'name', 'type': 'type', 'water': 'name', 'power': 'name', 'perception': 'perception'}",{},,65a179bf-0449-456e-89d6-3f644ffe189c,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",{},5,ORIGINAL
READ,eliakim,"{'student': 'student', 'name': 'name'}",{},,6d915ba6-5e66-4e15-a277-5827999fc977,get student with name=eliakim',READ,student,{},"{""name"": ""Eliakim""}",1,ORIGINAL
ADD,anderson,"{'student': 'student', 'name': 'name'}",{},,bd257e4b-dc5c-436b-ba3b-fcad1fedc1ae,include student with name=anderson,ADD,student,"{""name"": ""Anderson""}",{},1,ORIGINAL
ADD,eliakim,"{'student': 'student', 'name': 'name'}",{},,c80be201-c943-41f7-81e7-163502890d6e,include student with name=eliakim,ADD,student,"{""name"": ""Eliakim""}",{},1,ORIGINAL
READ,academies,{'students': 'students'},{},,293bb5c1-5f44-46a2-abc2-1d3b42150dc9,list students,READ,student,{},{},0,ORIGINAL
ADD,ci_ncias_biol_gicas,{'title': 'análise sobre a ausência de aula prática no'},{},,0e596fe2-5d6e-4b68-8401-3c1d739a9d14,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',ADD,article,"{""title"": ""análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas""}",{},1,ORIGINAL
ADD,vanilla,"{'ice': 'ice', 'cream': 'ice', 'flavour': 'ice'}",{},,b33521d7-a625-48b3-85c6-714355d24527,add a ice cream with flavour=vanilla,ADD,ice_cream,"{""flavour"": ""vanilla""}",{},1,ORIGINAL
ADD,crop__linking_code_reviews_to_source_code_changes,"{'article': 'title', 'crop': 'article', 'code': 'code', 'changes': 'changes'}",{},,a0a08aa7-2b3d-468a-bf0a-2d183c9a9ec7,add an article with title = 'crop: linking code reviews to source code changes',ADD,article,"{""title"": ""CROP: Linking Code Reviews to Source Code Changes""}",{},1,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,783878a2-bcfb-484c-90e3-1739844019c3,"update the article with id=4, setting the year=2018",UPDATE,article,"{""year"": ""2018""}","{""id"": ""4""}",2,ORIGINAL
DELETE,article,{'year': 'year'},{},,ec1d885d-2fa2-4c89-a914-722792108264,delete all articles with year=2018.,DELETE,article,{},"{""year"": ""2018""}",1,ORIGINAL
ADD,iot_defiant_components,"{""'"": 'defiant'}",{},,889ef6a8-e40a-46b9-a922-3fb5ea403b08,add an article with title = 'dealing with iot defiant components',ADD,article,"{""title"": ""Dealing with IoT Defiant Components""}",{},1,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,cd272372-507c-4d66-92df-e02f32c10aff,"update the article with id=1, setting the year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",2,ORIGINAL
UPDATE,article,{'author': 'author'},{'id': 'id'},,96611502-55f8-4a05-bcc0-d02b4b983a4d,"update the article with id=5, setting the author='adrilene fonseca'",UPDATE,article,"{""author"": ""Adrilene Fonseca""}","{""id"": ""5""}",2,ORIGINAL
DELETE,article,"{'author': 'author', 'couves': 'author'}",{},,4be7f57a-bad2-4309-ae1c-6363330736c5,delete all articles with author=zé das couves,DELETE,article,{},"{""author"": ""Zé das Couves""}",1,ORIGINAL
ADD,software,"{'intents': 'intents', 'refactoring': 'refactoring', 'modern_code': 'modern code', 'review': 'review'}",{},,438811d4-976d-4bc7-a877-a8a0d5cf7c40,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',ADD,article,"{""title"": ""Behind the intents: An in-depth empirical study on software refactoring in modern""}",{},1,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,d32be244-076a-4432-8f64-6358d982f28f,"update the article with id=6, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""6""}",2,ORIGINAL
ADD,e_mail,"{'student': 'student', 'name': 'name', 'br': 'freitas'}",{},,802bc93d-aba6-4cc5-81f9-d3ec65f26a58,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",ADD,student,"{""name"": ""Matheus Freitas"", ""email"": ""fernandes.matheus@aluno.uece.b""}",{},2,ORIGINAL
READ,st,{'student': 'student'},{},,69c3c9e4-2fc9-4667-bea7-11c81c64a3fb,show me all student,READ,student,{},{},0,ORIGINAL
ADD,api_gateway,"{'gateway': 'gateway', 'author': 'author'}",{},,6e0b4b9a-50ae-47aa-a023-39a32731732e,"add an article with title=building microservices: using an api gateway, author=chris richardson",ADD,article,"{""title"": ""Building Microservices: Using an API Gateway"", ""author"": ""Chris Richardson""}",{},2,ORIGINAL
ADD,microservices,"{'title': 'title', 'introduction': 'introduction', 'microservices': 'microservices'}",{},,e60207e1-3225-4544-aa80-8e703027770e,"add an article with title=introduction to microservices, author=chris richardson",ADD,article,"{""title"": ""Introduction to MIcroservices"", ""author"": ""Chris Richardson""}",{},2,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,1a258001-d6ef-4deb-b613-b9ebb56b0ff4,"update the article with id=7, setting the year=2018",UPDATE,article,"{""year"": ""2018""}","{""id"": ""7""}",2,ORIGINAL
ADD,data_structures,"{'name': 'name', 'data': 'name', 'structures': 'name', 'professor': 'name'}",{},,03ca2143-a5c2-4a93-b988-d7959491a9ef,"add a subject with name=""data structures"" and professor=""ana luiza""",ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""Ana Luiza""}",{},2,ORIGINAL
ADD,data_structures,"{'name': 'name', 'data': 'name', 'structures': 'name'}",{},,91dd3e1c-ff44-4060-9cc6-f64975c4340c,"add a subject with name=""data structures"" and professor=""josé negreiros""",ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""José Negreiros""}",{},2,ORIGINAL
READ,a,{},{},,d8f2cba8-a614-4a6b-9f66-7b92bae503ac,get subject,READ,subject,{},{},0,ORIGINAL
ADD,linear_algebra,"{'name': 'name', '""': 'algebra'}",{},,d9c46d43-42ff-4fa9-9d23-a5503755d6f3,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",ADD,subject,"{""name"": ""Linear Algebra"", ""professor"": ""Telmo Pontes""}",{},2,ORIGINAL
UPDATE,linear_algebra,{'professor': 'professor'},{'subject': 'name'},,ddd417be-6a10-4710-9d97-bd59dfdd28ab,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",UPDATE,subject,"{""professor"": ""Thelmo Pontes""}","{""name"": ""Linear Algebra""}",2,ORIGINAL
UPDATE,thelmo_pontes,{'professor': 'professor'},{'subject': 'id'},,9ffe1410-fff6-4e6d-9ef4-b8baf92806ae,"update the subject with id=3, setting professor=""thelmo pontes""",UPDATE,subject,"{""professor"": ""Thelmo Pontes""}","{""id"": ""3""}",2,ORIGINAL
UPDATE,data_structures,{},None,,1969eb78-b03d-4100-86d6-506957c37a70,"update the subject where name=""data structures"", setting semester=""2023.1""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",2,ORIGINAL
READ,a,{'subjects': 'subject'},{},,1b5725ea-ca02-440d-9c0a-8d3f49fc8cb1,get subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,2023_1,"{'structures': 'data', 'semester': 'semester'}",{'subject': 'name'},,36c65a76-2751-41ea-beeb-ca68f7327ab8,"update the subject with name=""data structures"", setting semester=""2023.1""",UPDATE,subject,"{""semester"": ""2023.1""}","{""name"": ""Data Structures""}",2,ORIGINAL
UPDATE,data_structures,{},None,,c7160f4a-6d4d-420d-817b-2027ca046639,"update the subject where name=""data structures"", settingthe semester=""2023.1""",UPDATE,subject,{},{},0,ORIGINAL
UPDATE,data_structures,{},None,,8b0a40c9-2183-46d3-bfb6-e90cd9a65d81,"update the subject where name=""data structures"", setting the semester=""2023.1""",UPDATE,subject,"{""semester"": ""2023.1""}","{""name"": ""Data Structures""}",2,ORIGINAL
UPDATE,2023_1,{},None,,d8f9144a-8cad-4a9f-8975-755bf00fe7eb,"update the subject where semester=""2023.1"", setting name=""data structures""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",2,ORIGINAL
ADD,Brazilian_history,{'name': 'name'},{},,cbf17a1b-92ab-4852-82bf-5f83b21c60d1,add a subject with name='brazilian history',ADD,subject,"{""name"": ""Brazilian History""}",{},1,ORIGINAL
READ,a,{},{},,8de40a42-ed64-41b6-a19f-6628dfcd3676,get all subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,subject,{'main_reference': 'main reference'},{'id': 'id'},,4233e0b7-4eb3-4417-b4d0-683c45d8abb3,"update subject with id=4, setting the main reference to 'brasil, uma história'",UPDATE,subject,"{""main_reference"": ""to 'Brasil, uma História""}","{""id"": ""4""}",2,ORIGINAL
READ,pizza,{},{},,3dec6d17-36f6-4ba0-8d42-83ec995a07a5,get pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,pizza,"{'flavour': 'flavour', 'pepperoni': 'flavour'}",{},,9d4ff023-2327-403d-93ce-249a9a666ef2,add a pizza with flavour='pepperoni',ADD,pizza,"{""flavour"": ""pepperoni""}",{},1,ORIGINAL
DELETE,pizza,{'show': 'show'},{},,300b7e24-a852-4600-b130-ac269f4aebc1,show pizzas,READ,pizza,{},{},0,ORIGINAL
DELETE,ice_creams,"{'show': 'show', 'ice': 'show', 'creams': 'show'}",{},,ae1269e8-5191-4312-b04f-481017fd771b,show ice creams,READ,ice_cream,{},{},0,ORIGINAL
READ,ice_cream,"{'ice': 'ice', 'cream': 'ice'}",{},,42159ce3-6471-47ca-86fe-8b7e1e2a063e,show me all ice cream,READ,ice_cream,{},{},0,ORIGINAL
ADD,sergio,"{'student': 'student', 'name': 'name'}",{},,fde746b6-489d-4bc3-84dc-467d99d067e7,add student with name=sergio,ADD,student,"{""name"": ""Sergio""}",{},1,ORIGINAL
READ,sergii,{'student': 'where name=sergii'},{},,e549d0b1-e8fe-49bf-92b1-a82d5e8dcd41,show me student where name=sergii,READ,student,{},"{""name"": ""sergii""}",1,ORIGINAL
READ,sergio,"{'student': 'student', 'name': 'name'}",{},,7d6d603c-9c32-4f79-bae3-163874203be3,show me student where name=sergio,READ,student,{},"{""name"": ""Sergio""}",1,ORIGINAL
READ,sergio,"{'student': 'student', 'students': 'students'}",{},,9b11871a-cdec-4055-a260-317018734fbe,show me student where name=sergio; drop students,READ,student,{},"{""name"": ""Sergio""}",1,ORIGINAL
READ,sergio,"{'student': 'student', 'students': 'students'}",{},,4c168429-39fd-4240-8a71-9932bf679e45,show me student where name='sergio; drop students',READ,student,{},"{""name"": ""Sergio""}",1,ORIGINAL
ADD,drop,{'students': 'where name=injection;drop students'},{},,4a23dd55-f169-4296-8354-afb240466197,add students where name=injection;drop students,ADD,student,"{""name"": ""Injection""}",{},1,ORIGINAL
ADD,injection,{'students': 'students'},{},,78a386e2-e12a-469d-b51d-e07313f29196,add students where name='injection;drop students',ADD,student,"{""name"": ""Injection;DROP students""}",{},1,ORIGINAL
DELETE,e_mail,{'student': 'name=injection'},{},,c91f4f54-8b0e-4565-96ff-3aa3401136e8,delete student name=injection,DELETE,student,{},"{""name"": ""Injection""}",1,ORIGINAL
DELETE,injection,"{'student': ""name='injection;drop students;""}",{},,2ed8552c-4f71-4829-a52f-1d4f93c7f5a8,delete student name='injection;drop students;',DELETE,student,{},"{""name"": ""Injection""}",1,ORIGINAL
DELETE,injection,"{'student': ""name='injection;drop students""}",{},,56a4edc6-7954-4644-8f48-e2a62c9ae865,delete student name='injection;drop students',DELETE,student,{},"{""name"": ""Injection;DROP students""}",1,ORIGINAL
DELETE,__injection,"{'student': ""name='--injection;drop students""}",{},,f081f9c4-4450-49dd-9657-ca7cd7d175d9,delete student name='--injection;drop students',DELETE,student,{},"{""name"": ""--Injection;DROP students""}",1,ORIGINAL
