processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
READ,Pokemon,{},{},,35d5fb22-ed4e-42d4-9ef7-f1ad7f44fb73,get all pokemons,READ,pokemon,{},{},0,ORIGINAL
READ,Student,{},{},,1c486596-742c-4e91-a322-ca32b980a9d4,get student with name=itamar,READ,student,{},"{""name"": ""Itamar""}",1,ORIGINAL
READ,Student,{},{},,e1b0ff1e-56ae-4906-9369-51991f865391,list all students,READ,student,{},{},0,ORIGINAL
ADD,Movie,"{""'"": 'dome'}",{},,cca33c66-fb5d-4b11-9381-0ad100809d36,add an article with title='dome: a domesticated movie experiment',ADD,article,"{""title"": ""DoME: A Domesticated Movie Experiment""}",{},1,ORIGINAL
UPDATE,Article,{},None,,e5ede925-eb4e-4603-a99a-5351d2ce3cc5,"update the article with id=1, setting the year=3021",UPDATE,article,"{""year"": ""3021""}","{""id"": ""1""}",2,ORIGINAL
READ,Model,{},{},,ab5b18c7-2121-449d-9424-da4d052c9b9d,show the model,READ,model,{},{},0,ORIGINAL
UPDATE,Article,{},None,,493247a1-8d7c-4db8-908b-7967f390ab5f,"update all articles with year=3021, setting the author='bill gates'",UPDATE,article,"{""author"": ""Bill Gates""}","{""year"": ""3021""}",2,ORIGINAL
READ,Article,{},{},,0e91d265-51a1-43e6-8aaf-5e613cb96bb5,get articles when year=3021,READ,article,{},"{""year"": ""3021""}",1,ORIGINAL
ADD,Student,{'student': 'bill'},{},,a20216b1-823f-4f08-8be2-8b11b4a4b1f6,add student with name='bill' and lastname='gates',ADD,student,"{""name"": ""Bill"", ""lastname"": ""Gates""}",{},2,ORIGINAL
ADD,Article,{'article': 'dome'},{},,b0c3fce5-3763-458b-a42f-99a6439be923,"add article with title=""dome: day of my enlightenment"" and publisher=""the matrix""",ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",{},2,ORIGINAL
ADD,Article,{'article': 'dome'},{},,8e1c716a-bade-4326-839d-54569aff51b0,add an article with title='dome: day of my enlightenment' and publisher='the matrix',ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",{},2,ORIGINAL
ADD,Article,{'article': 'dome'},{},,f7a06afe-c5b4-46cf-92eb-3ff95d592762,add an article with title='dome: day of my enlightenment',ADD,article,"{""title"": ""DoME: Day of My Enlightenment""}",{},1,ORIGINAL
UPDATE,Article,{},None,,a676d552-af4c-4861-8644-409ecb201622,"update article with id=2, setting publisher='the matrix'",UPDATE,article,"{""publisher"": ""The Matrix""}","{""id"": ""2""}",2,ORIGINAL
UPDATE,Article,{},None,,aa7e62cd-5dd4-4074-b4a3-b3cd80276ff2,"update article with id=2, setting year=2222",UPDATE,article,"{""year"": ""2222""}","{""id"": ""2""}",2,ORIGINAL
UPDATE,Article,{},None,,a3abc7ea-264a-435c-8960-42a764162a6a,"update article with id=2, setting circulation=10000",UPDATE,article,"{""circulation"": ""10000""}","{""id"": ""2""}",2,ORIGINAL
ADD,Student,{'student': 'daniel'},{},,04f01717-1980-45e1-8788-5a0d5c8269b8,add student with name='daniel' and lastname='burns',ADD,student,"{""name"": ""Daniel"", ""lastname"": ""Burns""}",{},2,ORIGINAL
ADD,Goblin,{'goblin': 'goblin'},{},,df8983c5-7465-4d4b-b81f-0afc9899742c,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",ADD,goblin,"{""title"": ""Streaming services"", ""text"": ""Netflix, Amazon Prime, Disney+, Star+""}",{},2,ORIGINAL
READ,Goblin,{},{},,bd5eff23-59b0-4521-a252-741db9940b68,list my goblins,READ,goblins,{},{},0,ORIGINAL
READ,Mythic_Creature,{},{},,1bca107a-9cb8-423c-8015-de03f7a635c6,get goblins,READ,goblins,{},{},0,ORIGINAL
READ,_Streaming_,{},{},,dcfe4a73-139d-4290-bd0d-e8f8334c0a12,get streamings,READ,streaming,{},{},0,ORIGINAL
ADD,Klingon,{'klingon': 'klingon'},{},,c3a5a1cc-ecc9-49ba-8e6b-5e685696d846,add klingon with name='gowron',ADD,klingon,"{""name"": ""gowron""}",{},1,ORIGINAL
DELETE,__Klingon____The_referred_entity_class_is__Klingon__,{},{},,96795d41-3521-43ed-b21e-4f959a327755,kill all klingons,DELETE,klingon,{},{},0,ORIGINAL
ADD,Equipment,{},{},,cdd063e6-8e54-4616-aa70-b3ca86174c48,add equipment with name = 'engine' and sector = 'generators',ADD,equipment,"{""name"": ""Engine"", ""sector"": ""Generators""}",{},2,ORIGINAL
ADD,Equipment,{},{},,ac3d6a29-61b7-41e5-8bae-2fbc17143b7b,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",ADD,equipment,"{""name"": ""Furnace"", ""sector"": ""Metal shaping"", ""manager"": ""Anderson Smith""}",{},3,ORIGINAL
READ,Equipment,{},{},,88a0086a-99c6-4f3c-abe8-3aabe2f67237,list equipment,READ,equipment,{},{},0,ORIGINAL
,None,None,None,,9d60df73-4981-433f-a685-25f4d31f6fd5,"list equipment, filtering by name starting with 'en'",READ,equipment,{},"{""name"": ""En""}",1,ORIGINAL
UPDATE,Equipment,{},None,,d7461e17-1e4f-440b-bc22-164771cd048c,"for the equipment with name = 'furnace', change manager to 'jane cooper'",UPDATE,equipment,"{""manager"": ""Jane Cooper""}","{""name"": ""Furnace""}",2,ORIGINAL
DELETE,Equipment,{},{},,61ad92f5-7411-4a85-9581-81cea51e7d7e,please delete equipment whose sector is 'generators',DELETE,equipment,{},"{""sector"": ""Generators""}",1,ORIGINAL
ADD,Person,{},{},,f596cef3-ff17-416d-8401-0226f73533e6,add person with name='chuck',ADD,person,"{""name"": ""chuck""}",{},1,ORIGINAL
READ,Person,{},{},,e878c931-71d5-43bc-a6af-f87a14eb2be4,get all persons,READ,person,{},{},0,ORIGINAL
READ,Person,{},{},,eb82e79a-8f70-49b0-a762-226af8a17c1b,get all person with name chuck,READ,person,{},"{""name"": ""chuck""}",1,ORIGINAL
ADD,Article,{'article': 'quantum'},{},,1f0ff564-41b8-42fd-8bdd-95eaef5b17d7,add an article with title='quantum machine learning',ADD,article,"{""title"": ""Quantum Machine Learning""}",{},1,ORIGINAL
UPDATE,Article,{},None,,b37f1a34-63ac-433f-b058-9e4494c9e97e,"update the article with id=1, setting the year=2021.",UPDATE,article,"{""year"": ""2021""}","{""id"": ""1""}",2,ORIGINAL
DELETE,The_referred_entity_class_is___Article_,{},{},,46c1fcc1-e8be-4a25-8415-79c88421249b,delete all articles with year=2021.,DELETE,article,{},"{""year"": ""2021""}",1,ORIGINAL
ADD,Show,{},{},,c3225d7d-d4f7-4992-9b83-e88a3f3244aa,add show with name=paul di'anno,ADD,show,"{""name"": ""Paul Di'Anno""}",{},1,ORIGINAL
READ,None,None,None,,97054f1d-dd9e-4ae3-9e3b-f56abc8d91ba,get all shows_,READ,show,{},{},0,ORIGINAL
READ,None,None,None,,3c4043ab-e627-4aeb-8a22-b6c4ebd7ecaa,get the show_,READ,show,{},{},0,ORIGINAL
READ,None,None,None,,1078808f-c64d-4cf4-9805-55be566aa120,show me all shows_,READ,show,{},{},0,ORIGINAL
READ,The_referred_entity_class_is__show__,{},{},,1125c81d-0b90-453e-ad16-c33ff3c43eb9,show me all show_,READ,show,{},{},0,ORIGINAL
READ,The_referred_entity_class_is_____Show__,{},{},,0a52c94b-b146-4414-acfd-fd22d40d6612,show me the shows_,READ,show,{},{},0,ORIGINAL
,None,None,None,,9cee335b-d74b-4b8a-87eb-c9ac232d0b7a,show shows_,READ,show,{},{},0,ORIGINAL
READ,Student,{},{},,d1ba074e-d0ad-4507-8790-1f9977bb9b6a,show students or whatever,READ,student,{},{},0,ORIGINAL
ADD,Student,{},{},,1014b83a-69f1-47a7-a8ba-1185c72c83ca,add student joão daniel,ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
READ,None,None,None,,5656cbfb-e8a3-4c4b-9cdc-a3d613ccd91d,show me all shows,READ,show,{},{},0,ORIGINAL
ADD,The_referred_entity_class_is____Class_,{},{},,c5cda6a8-2578-4b6d-a32d-d6be7cc89ed1,add class with name=“estrutura de dados”,ADD,class,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
ADD,Student,{},{},,ecf5b89c-65e4-4f1d-9b39-9c85d86b924c,add student with name joão daniel,ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
ADD,Course,{},{},,d1eedb79-4809-48e1-a90e-6dde5a303343,add class with name=‘estrutura de dados’,ADD,class,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
ADD,Class,{},{},,642894c7-90dd-40c4-b8c0-a7feda784a89,add class with name=estrutura de dados,ADD,class,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
ADD,Student,{},{},,cddfc2a3-dbeb-4d74-828d-d00a54e96531,"add student with name = ""joão daniel""",ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
ADD,Student,{},{},,207a3616-f2a9-422c-9bd2-658240d93517,add student with name = 'joão daniel',ADD,student,"{""name"": ""João Daniel""}",{},1,ORIGINAL
ADD,Student,{},{},,ecd23f42-13bf-463a-85ec-2ab39cdacbb7,add student with name = 'joao daniel',ADD,student,"{""name"": ""Joao Daniel""}",{},1,ORIGINAL
ADD,Student,{},{},,dc72f69f-4392-4ed7-9728-5262664f49fd,add student with name=‘estrutura de dados’,ADD,student,"{""name"": ""estrutura de dados""}",{},1,ORIGINAL
READ,Student,{},{},,16140dc4-a434-42c0-8765-7904b30ad295,"plese, show students",READ,student,{},{},0,ORIGINAL
READ,Student,{},{},,e8f3b5b6-3d0c-4de2-84d7-f6d0c5c4b94f,would you please show students,READ,student,{},{},0,ORIGINAL
READ,Student,{},{},,5df132d2-b6e4-460c-ba84-45f785b60c42,would you please show me students,READ,student,{},{},0,ORIGINAL
READ,Student,{},{},,68500aa2-c220-491b-8bbd-d1ccd360fad9,would you please show me all students you have,READ,student,{},{},0,ORIGINAL
DELETE,Show,{},{},,d34d372d-d4e4-4597-9b67-61e4a11f70b4,delete a show with name=paul dianno,DELETE,show,{},"{""name"": ""Paul DiAnno""}",1,ORIGINAL
ADD,Student,{},{},,373d158d-54a3-42ec-acb5-998c10761929,include student with name=alinson,ADD,student,"{""name"": ""Alinson""}",{},1,ORIGINAL
READ,None,None,None,,32eeced6-1029-4b65-a1e9-bdffae64a9a5,show me shows,READ,show,{},{},0,ORIGINAL
ADD,Show,{'show': 'anno'},{},,67c4dcf3-21d7-4afa-ae2b-1704c2229ef5,add a show with name = paul di'anno and date = 01/27/2023,ADD,show,"{""name"": ""Paul Di'Anno"", ""date"": ""01/27/2023""}",{},2,ORIGINAL
UPDATE,Article,{},None,,9b10aa5e-abab-4439-9309-99758cb8d69a,"update the article with id=4, setting the email=alinson.donato@gmail.com",UPDATE,article,"{""email"": ""alinson.donato@gmail.com""}","{""id"": ""4""}",2,ORIGINAL
READ,Student,{},{},,4438ca52-c321-4667-b8e6-f6aa1c7d3128,get student with id=4,READ,student,{},"{""id"": ""4""}",1,ORIGINAL
ADD,Show,{},{},,d2174169-ce23-456c-af35-58ce3465eab6,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",ADD,show,"{""name"": ""Renegados"", ""date"": ""01/28/2023"", ""place"": ""Centro Cultural BNB""}",{},3,ORIGINAL
READ,Student,{},{},,33fa63cb-732d-4512-85df-adeebfd1aee2,get student with email=alinson.donato@gmail.com,READ,student,{},"{""email"": ""alinson.donato@gmail.com""}",1,ORIGINAL
UPDATE,Student,{},None,,03c45c5a-385c-4284-a859-68c587435012,"update the student with id=4, setting the email=alinson.donato@gmail.com",UPDATE,student,"{""email"": ""alinson.donato@gmail.com""}","{""id"": ""4""}",2,ORIGINAL
ADD,Show,{'show': 'metallica'},{},,24e7aa02-7764-4140-a95e-a7f20e81a1dd,"add show with name = metallica, and date = 02/30/2023 and place = castelao",ADD,show,"{""name"": ""Metallica"", ""date"": ""02/30/2023"", ""place"": ""Castelao""}",{},3,ORIGINAL
ADD,Student,{},{},,a35b89cc-90e9-47ce-ab80-1482c276e4e2,add student with name=donato,ADD,student,"{""name"": ""Donato""}",{},1,ORIGINAL
ADD,Student,{},{},,b9c62e38-a69a-43ea-9dc9-ecc7b122a4fd,"add student with name=donato, email=alinson.donato@prf.gov.br",ADD,student,"{""name"": ""Donato"", ""email"": ""alinson.donato@prf.gov.br""}",{},2,ORIGINAL
DELETE,Student,{},{},,942ab739-7e2c-49fa-92ae-f9e6eaae22c2,delete the student with email=alinson.donato@prf.gov.br,DELETE,student,{},"{""email"": ""alinson.donato@prf.gov.br""}",1,ORIGINAL
UPDATE,Student,{'student': 'alinson'},{},,d6e360af-922c-45bf-9a88-c6f6f18bb161,update the student with name=alinson with name=alinson donato,UPDATE,student,"{""name"": ""Alinson Donato""}","{""name"": ""Alinson""}",2,ORIGINAL
ADD,I_cannot_provide_information_that_could_be_used_to_harm_someone_else__Is_there_something_else_I_can_help_you_with_,{},{},,f66d2b0a-0a1c-4552-b54f-f7b9d8ac5c06,"create student with name="" or 1=1); drop table students; --""",ADD,student,"{""name"": ""or 1=1)"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
UPDATE,Show,{'show': 'metallica'},{},,211e51c2-6f9f-492c-9564-cdaf2f18e052,"update a show with name metallica, replace date with 10/22/2024",UPDATE,show,"{""date"": ""10/22/2024""}","{""name"": ""metallica""}",2,ORIGINAL
READ,None,None,None,,bd1af42f-8fb3-4d75-b143-5d04a0f74ade,get all shows,READ,show,{},{},0,ORIGINAL
ADD,SQL_Injection_attack___The_referred_entity_class_is___Student_,{},{},,5e367f64-7342-4c2f-9237-6b8ce4a81037,"create student with name="" or 1=1}; drop table students; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,Student,{},{},,afba300c-851d-41c2-aef6-bd6cc05f0d5c,"create student with name=""' or 1=1; drop table students; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,Student,{},{},,049c0997-a903-4f95-8677-a0883892af8a,"create student with name=""' or 1=1; drop table student; --""",ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENT""}",{},2,ORIGINAL
ADD,Article,{},{},,dc08b321-cbfe-47e2-927d-0c6e0155c5d3,"add an article with title='experimental framework, simulation, benchmark'",ADD,article,"{""title"": ""Experimental framework, Simulation, Benchmark""}",{},1,ORIGINAL
ADD,Student,{},{},,836e8bfc-047d-4b92-b712-42939abcfd94,create student with name=' or 1=1; drop table students; --',ADD,student,"{""name"": ""1=1"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
UPDATE,Article,{},None,,9e5edf26-6b1e-4c88-9f24-611833ead8ea,"update the article with id=1, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",2,ORIGINAL
UPDATE,Author,{'author': 'ze'},{},,d8f7a8df-56b6-43ae-a1f7-781efcdc9f23,"update the article with id=2, setting the
author='zé das couves'",UPDATE,article,"{""author"": ""Zé das Couves""}","{""id"": ""2""}",2,ORIGINAL
UPDATE,Article,{},None,,84a956b0-6020-41ed-9ae1-ea6f2616c64e,"update the article with id=3, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""3""}",2,ORIGINAL
ADD,Student,{'student': 'robert'},{},,f6a52e7f-d198-44b6-a230-0e7616266542,"create student with name=""robert'); drop table students; --""",ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,Student,{'student': 'robert'},{},,985609b2-5561-4a95-99f0-080b22daadaf,"create student with name=""robert' and 1=1); drop table students; --""",ADD,student,"{""name"": ""Robert"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,Student,{'student': 'com'},{},,0f071933-2ddf-4d13-b715-72632d7d19b0,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""table"": ""STUDENTS""}",{},2,ORIGINAL
ADD,Student,{'student': 'com'},{},,43845870-8586-46b5-804e-49a4c2f3b948,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",ADD,student,"{""email"": ""alinson.donato@gmail.com"", ""database"": ""MANAGEDSYS_WEB""}",{},2,ORIGINAL
ADD,Student,{},{},,c08af4bb-e20b-488b-abdc-198fd3b38d25,create student with email=amg@gmail.com,ADD,student,"{""email"": ""amg@gmail.com""}",{},1,ORIGINAL
,None,None,None,,fc4a48fa-ffc5-425f-aa74-266c894e3ab1,show tables,READ,tables,{},{},0,ORIGINAL
ADD,User,"{""'"": 'asdfud'}",{},,685ed917-c35a-47e2-a5e2-58ce87e76229,add asdfud with name='john doe',ADD,NaN,{},{},0,ORIGINAL
ADD,The_referred_entity_class_is___Sku_,{},{},,16ddb9d6-4191-4f16-8688-3bc6f45f7efd,add sku with name='john doe',ADD,sku,"{""name"": ""John Doe""}",{},1,ORIGINAL
,None,None,None,,c56def12-3c3b-44f8-b855-4ca061c9f367,show skus,READ,sku,{},{},0,ORIGINAL
ADD,Elf,{'elf': 'galadriel'},{},,33012eda-0bf8-42e5-8f43-8c10fe04a171,add elf with name='galadriel' and type='forest',ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest""}",{},2,ORIGINAL
ADD,Elf,{'elf': 'galadriel'},{},,2782365c-39bb-46cf-89d8-1d445edcbe9b,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",{},5,ORIGINAL
ADD,Elf,{'elf': 'galadriel'},{},,08d8ed9b-3e7f-4496-a47f-00ffe8bea310,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",{},5,ORIGINAL
ADD,Elf,{'elf': 'galadriel'},{},,5e4c645c-696f-438d-b0bf-5040435b6e0e,"add elf with name='galadriel', type='forest', age='1247', power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""power"": ""Perception""}",{},4,ORIGINAL
ADD,Elf,{'elf': 'galadriel'},{},,20d1824d-8bf4-4e3b-9d25-2ef668caba45,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ring"": ""type='Water' and power='Perception""}",{},4,ORIGINAL
ADD,Elf,{},{},,d8fa1501-252f-4723-9240-ef6094f0e4d2,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",ADD,elf,"{""name"": ""Galadriel"", ""type"": ""Forest"", ""age"": ""1247"", ""ringtype"": ""Water"", ""power"": ""Perception""}",{},5,ORIGINAL
READ,Student,{},{},,e386b019-8029-4e7d-8bab-d655a668f832,get student with name=eliakim',READ,student,{},"{""name"": ""Eliakim""}",1,ORIGINAL
ADD,Student,{},{},,6c64def4-b871-466c-95bc-8a6c33a0c59a,include student with name=anderson,ADD,student,"{""name"": ""Anderson""}",{},1,ORIGINAL
ADD,Student,{},{},,2682f937-add3-4832-9444-7c0a2d88dc55,include student with name=eliakim,ADD,student,"{""name"": ""Eliakim""}",{},1,ORIGINAL
READ,Student,{},{},,8692e188-978d-4e6f-b5ed-331a1b3e70cf,list students,READ,student,{},{},0,ORIGINAL
ADD,Disciplina,{},{},,dad14f94-d6a4-492a-8551-4360977a4336,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',ADD,article,"{""title"": ""análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas""}",{},1,ORIGINAL
ADD,Article,{},{},,5decf425-c133-42a7-9eef-ea5e904500f4,add an article with title = 'crop: linking code reviews to source code changes',ADD,article,"{""title"": ""CROP: Linking Code Reviews to Source Code Changes""}",{},1,ORIGINAL
UPDATE,Article,{},None,,0f694b12-6362-4d56-bf68-0bd30255ee94,"update the article with id=4, setting the year=2018",UPDATE,article,"{""year"": ""2018""}","{""id"": ""4""}",2,ORIGINAL
DELETE,Article,{},{},,069b3ba0-0c44-446d-805f-f361b9c80b06,delete all articles with year=2018.,DELETE,article,{},"{""year"": ""2018""}",1,ORIGINAL
ADD,Article,{'article': 'defiant'},{},,69271fc8-484c-463e-a7f0-825cb7454ab2,add an article with title = 'dealing with iot defiant components',ADD,article,"{""title"": ""Dealing with IoT Defiant Components""}",{},1,ORIGINAL
UPDATE,Article,{},None,,6f96ca89-cdd5-4f5c-894b-27c195dc0fd6,"update the article with id=1, setting the year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""1""}",2,ORIGINAL
UPDATE,Article,{},None,,18fb80c4-93ee-46d5-a42e-235016d55eac,"update the article with id=5, setting the author='adrilene fonseca'",UPDATE,article,"{""author"": ""Adrilene Fonseca""}","{""id"": ""5""}",2,ORIGINAL
DELETE,Article,{},{},,5f10f9d8-1a1a-42af-8311-63c4dbaed361,delete all articles with author=zé das couves,DELETE,article,{},"{""author"": ""Zé das Couves""}",1,ORIGINAL
ADD,Article,{},{},,0b0ef8c0-c1ef-4f37-ad33-82d23856772c,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',ADD,article,"{""title"": ""Behind the intents: An in-depth empirical study on software refactoring in modern""}",{},1,ORIGINAL
UPDATE,Article,{},None,,8b8252f1-197b-4523-96ae-9057f4c06611,"update the article with id=6, setting the
year=2020",UPDATE,article,"{""year"": ""2020""}","{""id"": ""6""}",2,ORIGINAL
ADD,Student,{'student': 'freitas'},{},,a946380a-a13f-436c-9a92-96fb14fcd26d,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",ADD,student,"{""name"": ""Matheus Freitas"", ""email"": ""fernandes.matheus@aluno.uece.b""}",{},2,ORIGINAL
READ,Student,{},{},,17883706-1f10-4b95-8b00-7090afc5c4d3,show me all student,READ,student,{},{},0,ORIGINAL
ADD,The_referred_entity_class_is_____Article__,{},{},,d1e35857-0dc7-4e7a-aadd-307a1fba1b50,"add an article with title=building microservices: using an api gateway, author=chris richardson",ADD,article,"{""title"": ""Building Microservices: Using an API Gateway"", ""author"": ""Chris Richardson""}",{},2,ORIGINAL
ADD,Article,{'article': 'microservices'},{},,8ba03a42-d791-48b9-833c-705b7ffac7c6,"add an article with title=introduction to microservices, author=chris richardson",ADD,article,"{""title"": ""Introduction to MIcroservices"", ""author"": ""Chris Richardson""}",{},2,ORIGINAL
UPDATE,Article,{},None,,12cecdcd-04fa-416e-a32f-b632d58fa635,"update the article with id=7, setting the year=2018",UPDATE,article,"{""year"": ""2018""}","{""id"": ""7""}",2,ORIGINAL
ADD,Subject,{},{},,b2efe6d6-653d-4672-b288-de5a3fa15f74,"add a subject with name=""data structures"" and professor=""ana luiza""",ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""Ana Luiza""}",{},2,ORIGINAL
ADD,Subject,{},{},,06123aca-4611-4c5e-a66f-ddafc723367c,"add a subject with name=""data structures"" and professor=""josé negreiros""",ADD,subject,"{""name"": ""Data Structures"", ""professor"": ""José Negreiros""}",{},2,ORIGINAL
READ,Subject,{},{},,0612ceca-1cb9-4ca0-9c39-20f85e247e58,get subject,READ,subject,{},{},0,ORIGINAL
ADD,The_referred_entity_class_is___Subject,"{'""': 'algebra'}",{},,fe28fc5d-8a5e-40f8-8317-e96320d8308a,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",ADD,subject,"{""name"": ""Linear Algebra"", ""professor"": ""Telmo Pontes""}",{},2,ORIGINAL
UPDATE,Subject,{},None,,f0c5fd58-7c82-4699-9c65-f5f9daeae269,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",UPDATE,subject,"{""professor"": ""Thelmo Pontes""}","{""name"": ""Linear Algebra""}",2,ORIGINAL
UPDATE,Subject,{},None,,337e36a5-d586-4540-8ed4-6dcaf46b2524,"update the subject with id=3, setting professor=""thelmo pontes""",UPDATE,subject,"{""professor"": ""Thelmo Pontes""}","{""id"": ""3""}",2,ORIGINAL
UPDATE,Subject,{},None,,00614a60-b53d-4191-9ad5-32e156f992d2,"update the subject where name=""data structures"", setting semester=""2023.1""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",2,ORIGINAL
READ,The_referred_entity_class_is__Subject__,{},{},,d3d908c6-e034-4e7e-b5a6-26e1409452ff,get subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,The_referred_entity_class_is___Subject_,{},None,,782b3c26-6747-4d38-979d-878d810c90c1,"update the subject with name=""data structures"", setting semester=""2023.1""",UPDATE,subject,"{""semester"": ""2023.1""}","{""name"": ""Data Structures""}",2,ORIGINAL
UPDATE,Subject,{},None,,94bbddb7-3b39-4a02-8cd4-3c4e517741ce,"update the subject where name=""data structures"", settingthe semester=""2023.1""",UPDATE,subject,{},{},0,ORIGINAL
UPDATE,The_referred_entity_class_is__Subject,{},None,,20185864-bfff-4d48-b4c4-7666776ebdbf,"update the subject where name=""data structures"", setting the semester=""2023.1""",UPDATE,subject,"{""semester"": ""2023.1""}","{""name"": ""Data Structures""}",2,ORIGINAL
UPDATE,Subject,{},None,,e9c48820-ffbf-4382-8615-9df21a4d4811,"update the subject where semester=""2023.1"", setting name=""data structures""",UPDATE,subject,"{""name"": ""Data Structures""}","{""semester"": ""2023.1""}",2,ORIGINAL
ADD,Subject,{},{},,c44682b0-987c-4ace-a786-f49cd1bf624f,add a subject with name='brazilian history',ADD,subject,"{""name"": ""Brazilian History""}",{},1,ORIGINAL
READ,Subject,{},{},,5d86c551-5a43-4b74-88ce-42c745649815,get all subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,Subject,{},None,,8ade9337-d6cf-4616-8221-20c3cbc618e6,"update subject with id=4, setting the main reference to 'brasil, uma história'",UPDATE,subject,"{""main_reference"": ""to 'Brasil, uma História""}","{""id"": ""4""}",2,ORIGINAL
READ,Food,{},{},,1332f335-a105-4f7a-9ef6-2abf3939e7f5,get pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,Pizza,{},{},,30115b7c-d74a-49f5-8ef9-9162ccb57268,add a pizza with flavour='pepperoni',ADD,pizza,"{""flavour"": ""pepperoni""}",{},1,ORIGINAL
,None,None,None,,736b26ff-defc-48ec-b76d-6d2ca96ca29c,show pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,The_referred_entity_class_is_____Food__,{},{},,e8e89294-5c3a-4fb3-98b8-edbd66c4ebc1,add a ice cream with flavour=vanilla,ADD,ice_cream,"{""flavour"": ""vanilla""}",{},1,ORIGINAL
,None,None,None,,13850816-4534-4890-a8e0-efb628726410,show ice creams,READ,ice_cream,{},{},0,ORIGINAL
READ,Food_Confectionery__specifically__Ice_Cream_,{},{},,8d49a61e-883c-4be6-b1f9-f8d11a353406,show me all ice cream,READ,ice_cream,{},{},0,ORIGINAL
ADD,Student,{},{},,f9da8e90-efad-4107-9b5d-806086705504,add student with name=sergio,ADD,student,"{""name"": ""Sergio""}",{},1,ORIGINAL
READ,Student,{},{},,25ce4bf8-c41e-4022-97ab-b6ff2567de16,show me student where name=sergii,READ,student,{},"{""name"": ""sergii""}",1,ORIGINAL
READ,Student,{},{},,ac7cb7bc-2b85-460f-aaaa-67f3a67aa0ce,show me student where name=sergio,READ,student,{},"{""name"": ""Sergio""}",1,ORIGINAL
READ,Student,{'student': 'sergio'},{},,01b6b59d-3824-49a0-813d-5b516b977566,show me student where name=sergio; drop students,READ,student,{},"{""name"": ""Sergio""}",1,ORIGINAL
